key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
131,"召喚出寵物“迷你阿莉塞”。
為了艾奧傑亞的未來！","模仿萊韋耶勒爾家大小姐的外型所製作的魔法人偶。因為倉庫中堆積的阿爾菲諾人偶太多，所以有些獨立商人便進行了少量的加工，改成少女人偶重新發售。據製作者說，改造的成本簡直低得不要錢一樣。","你是我在這片土地中找
到的第一個無可代替的
寶物啊。
　　　　　　——阿莉塞","託付的心願","對範圍內的敵人造成90攻擊力的傷害。",40,40,4,False,True,False,False,False,1
132,"召喚出寵物“迷你塔塔露”。
塔塔露的小金庫，閃閃金幣無數。","模仿拂曉血盟永遠的接待員所製作的魔法人偶。塔塔露本身還兼任血盟的財務管理員，雖然人偶是她親自找上金工師行會委託製作的，不過這絕對不是私用公款！做這些人偶都是為了向提供情報的商人們表示感謝！","渡渡鳥的大眼珠
布丁的血糊糊
食人魔的腸子
一二三四五
　　　——塔塔露","特製藥茶","令範圍內我方寵物的防禦力增加10。當該寵物為“玩偶”類型時，防禦力增加30。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>6秒",35,25,3,False,True,False,False,False,3
133,"召喚出寵物“迷你希德”。
鬍子才是成熟男人的標誌。","模仿天才機工師希德所製作的魔法人偶。由加隆德煉鐵廠的代理廠長親自設計並販賣的商品。由於非常暢銷，導致廠裡人都覺得“這東西比廠長還能賺錢吧”。","企業號……
那裡有我的位置……
我必須要回去……
　　　　　　——希德","魔導陷阱","設置陷阱。10秒後可通過點擊發動陷阱按鈕起爆。對範圍內的敵人造成180攻擊力的傷害。",70,70,4,False,True,False,False,False,2
134,"召喚出寵物“獨角幼獸”。
獨角獸的幼獸，只會親近心靈純潔的人。","獨角獸的幼獸，被飼養在伊修加爾德教皇廳的庭院裡。額頭上的角內蘊含力量，可以用來淨化儀式用的聖水。冒險者攻入教皇廳時，它決定趁亂脫逃，去見識一下更廣闊的世界。","好像是叫……獨角獸？
我只見過一次，它太漂
亮了。
　　　　　　——梅拉娜","天角","令範圍內我方寵物的移動速度提高35%。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>6秒",35,30,3,False,True,False,False,False,3
135,"召喚出寵物“袞杜玩偶”。
看起來很有分量，實際上很輕。","模仿瓦努族外形的魔法人偶。美艷的袞杜族的咒法師操縱圖騰進行一種詭異的儀式創造出了它。為了再現瓦努族那曼妙的身材，他們可是下了一番苦心。","這真是、這真是，令人驚訝的
寶貝……比那些用魔法操縱的
圖騰更黑，更硬，更強大！
　　　　　　　　——亞努瓦努","美艷的太陽之舞","令使用特殊技點數的寵物的攻擊力增加40。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>15秒",35,30,2,False,True,True,False,False,3
136,"召喚出寵物“小小亞特蒙斯”。
別看它體型小，吸引力可不遜色於本體。","小小的亞特蒙斯，在寶箱裡找到它時它還是個抽搐的肉片。隨便餵了它點有營養的素材沒想到它竟然長大了。只要是冒險者扔的東西它都會吸走，吸引力不可小覷！","喂！人類！我想問問你，
你們人類平時都吃些什麼？
　　　　　　——特·伊斯拉","颶風","無效化“玩偶”類型的寵物對範圍內我方寵物的攻擊。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>5秒",35,65,3,True,False,False,False,False,3
137,"召喚出寵物“貓頭小鷹”。
梟的幼鳥。聽說興趣是讀書。","梟的幼鳥，作為魔鏡騎士型合成生物的材料被展示在博物戰艦裡。由於受到了品種改良，它十分聰明，喜歡讀書。最近它的愛讀物是八卦雜誌«渡鴉週刊»。","每期«渡鴉週刊»我都有看。
　　　　　　——弗弗茶","讀書","將召喚寵物的複唱時間縮短一半。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>10秒",55,50,4,False,True,True,False,False,9
138,"召喚出寵物“醜小鴨”。
自稱白天鵝的幼鳥。不論做什麼事都小心翼翼。","自稱白天鵝的幼鳥。出生於瓦努族的神域不獲島，因忍受不了壞心眼的兄弟姐妹的欺負而決心踏上旅途。不過由於它飛不起來，只能讓冒險者保護它。不論做什麼事都小心翼翼，十分慎重。","既然是我們行會的一員，
就絕不允許半途而廢。
就算是趕鴨子上架，也
要讓你成為能獨當一面
的人。
　　　　——赫·納恩薩","無妄之災","對範圍內的敵人造成230攻擊力的傷害。",40,60,3,False,False,False,True,False,1
139,"召喚出寵物“風箏小貓”。
風箏貓的幼獸。也不知它到底是貓是鳥。","風箏貓的幼獸，在索姆阿爾靈峰的山裡迷了路，被冒險者收養。雖然身後的翅膀怎麼看都像是背上去的，但只要想去拿下來它就會十分不開心。也有人說它其實是下級妖異……","菜都乾癟得可憐……如
同淋濕了的風箏貓一樣。
嗯……怎麼辦呢……
　　　　　　——古努瓦努","貓貓踢","對範圍內的敵人造成90攻擊力的傷害，並且讓其增加“動物”類型的弱點。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>10秒",30,40,3,False,False,True,True,False,1
140,"召喚出寵物“發條推車”。
小小的手推車。","小小的發條手推車。本是園藝師行會為獎勵基沙爾野菜大賽的獲勝者，而向古橡大堂訂製的獎品，但由於其亂丟野菜遭到非議，現在已被回收在倉庫裡壓箱底。","如果再不為他們補給食
材，騎兵們可能就要啃
基沙爾野菜了。
　　　　　　——巴吉勒","玩具的蔬菜","令範圍內我方寵物的防禦力增加10。當該寵物為“機件”類型時，防禦力增加30。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>6秒",35,40,3,False,True,False,False,False,3
141,"召喚出寵物“小熊貓”。
小熊貓的幼獸。雙腿站立是它的拿手好戲。","小熊貓的幼獸，這種動物本應棲息在北洲的南部和東洲邊境地區的山岳地帶，可不知為什麼它們出現在了龍巢裡。也許是飛往東方的龍族帶回來的。總而言之，雙腿站立是它的拿手好戲。","這就是龍巢！
尼德霍格，快快現身吧！
　　　　　——艾斯蒂尼安","站起來","對敵人的防禦盾造成70%的傷害。對已被破壞的防禦盾無效。",95,50,4,False,True,False,False,False,8
142,"召喚出寵物“63頁”。
書中封印著什麼東西，真相無人知曉……","迦巴勒幻想圖書館裡收藏的書籍。第63頁中不知被魔法封印著什麼東西。不過，之所以被指定為禁書，並不光是因為它裡面封印著異物，更是因為其內容十分的……可疑。","這本書是……這是被教
皇廳指定為禁書的異端
之書啊！
　　　　　——厄讓努瓦","嚴禁發行","對範圍內的敵人造成90攻擊力的傷害。",30,35,1,False,True,True,False,True,1
143,"召喚出寵物“鐵小人”。
那一天，人類嚐到了被鐵小人支配的恐懼。","迷你鐵巨人，聽說是飛空艇在自動航行時，操縱人偶太閒了，就一點點造出了這個作品。 但由於它做得太專注，以致於開過了頭都沒發現。最後只得把鐵小人作為發現的成果上繳國家。","可惡的鐵巨人！看我最
後一擊！
　　　　　——帕帕力莫","嘎嗚","令使用特殊技點數的寵物的攻擊力增加60。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>10秒",35,45,3,False,False,True,False,False,3
144,"召喚出寵物“獅鷲寶寶”。
獅鷲的幼獸。總有一天能翱翔於碧空。","獅鷲的幼獸，相傳百家兵團的怪物獵人在討伐巨大獅鷲時發現了這頭幼獸。由於它的眼神真摯又可愛，不禁動了惻隱之心將其帶回了家。現在正在為它尋找飼主。","就像在空中瞄準了獵物
的獅鷲一樣，擺個姿勢
帥氣地為你加油！
　　　　　——古努瓦努","揚羽迴避","無效化“玩偶”類型的寵物對範圍內我方寵物的攻擊。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>5秒",65,45,3,False,False,False,False,False,3
145,"召喚出寵物“迷你冰之巫女”。
模仿伊塞勒的外形所製作的魔法人偶。","模仿伊塞勒的外形所製作的魔法人偶。異端者為了拉攏新人也是拼了老命，竟然把他們的領導冰之巫女給做成了人偶。然而千辛萬苦做好後，不幸被伊塞勒本人發現，只得停止對外發放。","我們已被眾神所拋棄，
只有昔日的聖女能夠為
我們帶來救贖！
　　——冰之巫女伊塞勒","寒冰的幻想","令範圍內的敵人束縛。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>5秒",55,60,2,True,False,False,True,False,4
146,"召喚出寵物“格斯塔拉”。
威風凜凜，皇家風範。附帶高貴的血統證書。","威風凜凜，皇家風範，原本只是一隻小野狗，但由於其颯爽的身影有如皇帝一般，不知從什麼時候起，它也有了血統證書。再將斗篷往它身上一披……天啊，簡直太有皇帝風範了。","我身為皇帝，肩負著征
服所有蠻神的使命。即
使要消滅一部分蠻族也
在所不惜。
——瓦厲斯·佐斯·加爾烏斯","皇帝的威嚴","無效化“魔物”類型的寵物對使用特殊技點數的寵物的攻擊。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>10秒",45,45,3,False,False,False,True,False,3
147,"召喚出寵物“7號蒸氣小戰車”。
蒸氣驅動的騎乘用戰鬥機甲。","科學家組織青藍之手為開發新武器7號哥布林戰車而製作的迷你樣機。乘風馳騁，野心無限！","青藍之手　是哥布們的
敵人！青藍之手　也是
你的敵人！
　　　——塔普克里克斯","蒸氣砲","對距離最近的敵方萌寵之門造成60%的傷害。對已被破壞的萌寵之門無效。",30,70,2,False,True,True,False,False,8
148,"召喚出寵物“皇家凶惡巨獸寶寶”。
哼哼叫的小野獸，附帶可疑的血統證書。","據說是傳說中的魔獸凱撒凶惡巨獸的幼獸。被百家兵團的怪物獵人抓走後，不僅享受著皇家待遇，還穿上了棉衣。其實並沒有人知道它的真實身份。","這、這是……這種硬度……
看樣子連魔獸凶惡巨獸的爪
子都能抵擋！
　　　　　　——布蘭修提爾","雄吼","令使用特殊技點數的寵物的攻擊力增加40。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>15秒",40,55,2,False,True,True,False,False,3
149,"召喚出寵物“追蹤系統”。
古代亞拉戈文明的浮空系統，不過它並幫不了路癡。","古代亞拉戈文明的浮空系統，將停止運轉的導航系統移植到新的系統裝置上得來。為了完成威吉的心願，帶著它去各地旅行。不過它並不能為冒險者帶路。","威吉，我們公司的社訓
是什麼？
　　　——希德·加隆德","重力場","對範圍內的敵人造成60攻擊力的傷害，並且令敵人的移動速度降低70%。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>10秒",60,25,3,True,False,False,False,False,1
150,"召喚出寵物“迷你夕霧”。
再也沒有面具來遮擋她的美貌。","模仿夕霧的外形所製作的魔法人偶。在喪靈鐘開拓團工作的某多瑪出身的人偶師傅，受艾奧傑亞魔法人偶所啟發而製作的。這位老練人偶師的口頭禪是“人偶的容貌是靈魂所在”，而他製作的這個人偶也是完全再現出了夕霧小姐的美貌。","不管在哪一片土地上，懷抱
著同一理想的人們的身影
都是同樣美麗呢……
　　　　　　　　　——夕霧","小小藥水","令範圍內我方寵物的攻擊力增加20。當該寵物為“玩偶”類型時，攻擊力增加40。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>6秒",55,50,2,False,True,False,True,False,3
151,"召喚出寵物“卡邦庫爾 橄欖石”。
人工製作的卡邦庫爾，內部裝有橄欖石。","模仿卡邦庫爾製作的魔法人偶。嚐過被自己召喚出的卡邦庫爾所背叛的苦頭，塔塔露決心製造一個忠於自己的部下，因此向金工師行會下了訂單製作。值得一提的是，該卡邦庫爾的外觀是塔塔露自己縫製的。","媽呀！魔物！上！我的
奴僕卡邦庫爾！清除掉一
切擋路的敵人！
　　　　　　——塔塔露","吹飛","擊退範圍內的敵人。",65,45,3,False,False,True,True,False,9
152,"召喚出寵物“卡邦庫爾 金綠寶石”。
人工製作的卡邦庫爾，內部裝有金綠寶石。","模仿卡邦庫爾製作的魔法人偶。塔塔露最終還是沒能召喚出卡邦庫爾 黃寶石，為製造一個忠於自己的部下，她向金工師行會下了訂單製作。不過由於外形是布製的，所以比真的卡邦庫爾 黃寶石還要弱。","嚕嚕嚕～嚕嚕嚕～閃亮
的卡邦庫爾　全是我的俘
虜～反抗我的敵人　全
都被我清除～
　　　　　　——塔塔露","硬化","令使用特殊技點數的寵物的防禦力增加40。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>10秒",20,30,2,False,False,False,False,False,3
153,"","","","","",0,0,0,False,False,False,False,False,0
154,"召喚出寵物“淘金熱”。
夢想是不勞而獲，一夜暴富！","發條小礦車。據說是僱員為攜帶工作時獲得的物品而準備的。但有一天，僱員找到了一塊巨大的金礦石，放到車裡之後就再也拿不出來了。真是個貪心的礦車。","值得我追尋的，只有一
夜暴富！！
　　　　——艾爾德瓦因","鍍金","當防禦盾被破壞時，可令其復活。",40,35,3,False,True,True,False,False,9
155,"召喚出寵物“萌神樂團”。
由莫古利魔法人偶組成的伴奏樂隊。但其實它們對音樂一竅不通。","有個莫古利做夢都想要結成一支吟遊詩人樂隊，因此製作了該樂團用於伴奏。連微型樂器都給做好了，沒想到它們並不會演奏。另外，由於樂隊內部對音樂見解不一致，導致這支樂隊還沒出道就解散了。","咕波波！莫古好興奮咕
波！莫古好像聽到從飛
空艇那邊傳來了美妙的
音樂咕波！
　　　　　　——莫古查","敲鑼打鼓","令範圍內我方寵物的攻擊力增加20。當該寵物為“玩偶”類型時，攻擊力增加40。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>6秒",35,45,3,False,False,False,True,False,3
156,"召喚出寵物“骨頜玩偶”。
模仿同心一族製作的魔法人偶。嘁嘁嘁……","模仿骨頜族""同心一族""外形的魔法人偶。“人偶師傅”先生傾力打造的新作品。據說為了表現同心一族整齊劃一毫無個性的形象，把臉部刻畫得毫無特色，根本不知道哪裡有什麼不同。","骨頜族以“主腦”為中
心，不需要語言就能共
享全族的意識。
　　　　　——阿爾菲諾","老子們的殼","令範圍內我方寵物的防禦力增加20。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>10秒",70,30,3,False,True,False,True,False,3
157,"召喚出寵物“猴面雀兒”。
這雙眼睛已經看穿了一切。","瓦努族為了參加“鬥猴面雀比賽”而飼養的猴面雀的幼體，後來轉手給了某個薔薇騎兵，可沒想到該騎兵又打賭打輸，再次把它轉手……幾經周轉，最後這隻可憐的小傢伙在寶箱裡被發現了。","居然敢與我們戰鬥，就像
絆了一下墜落而死的猴面雀
一樣愚蠢！
　　　　　——溫杜族的雜兵","無限宇宙","無效化所有敵人對我方萌寵之門、防禦盾、探索眼的攻擊。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>20秒",55,40,2,False,False,True,False,False,9
158,"召喚出寵物“青藍小手”。
不勝利，毋寧死。","模仿哥布林戰士外形的魔法人偶，是由科學家組織青藍之手製作的，意在宣傳哥布林族有多麼的優秀。布雷福洛克斯在偷哥布林乳酪的配方時也將它的設計圖順了出來，導致製造方法外傳。","既然王牌在我們手裡，
青藍之手就肯定不會
善罷甘休的。
　　　　　　　——希德","黏鳥膠","令範圍內我方寵物的移動速度提高35%。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>6秒",35,35,3,False,False,True,False,False,3
159,"召喚出寵物“南瓜管家”。
頭上的南瓜是套上去的還是與生俱來的呢？答案無人知曉。","原本是番茄國王的貼身管家，因實在受不了亂七八糟砸在身上的雜活而跑了出來。在獨自旅行的途中被大陸馬戲團捕獲，成為了苦力。之後被冒險者行會的調查員救了出來……","符合守護天節氣氛的打扮
……到底什麼樣的服裝才
符合呢……
　——冒險者行會的調查員","惡寒","令範圍內敵人的攻擊力降低50%。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>15秒",40,50,2,False,True,True,False,False,4
160,"召喚出寵物“小小艾奇德娜”。
起床氣很大……","模仿艾奇德娜的外形製作的魔法人偶，作者不詳。棺槨裡不知為何用現代語言刻著“我一心想要回去，便跳入了裂縫，誰知進入了一艘奇怪的船裡。在那裡我遇到了一位睡美人”的字樣。","從這裡的世界裂縫處，
將我們的血刻進暗之世界。
　　　　　　　　　——多加","死亡鐮刀","破壞敵我雙方的防禦盾和探索眼。使用特殊技點數之後寵物會被強制回收。",50,45,3,True,True,False,False,False,8
161,"召喚出寵物“迷你瑞姆”。
腰給我挺直了！","以傳說中的英雄“瑞姆”為原型的魔法人偶。瑞姆是個偉大的魔道士，相傳她只要在紙上畫上兩筆，就能生出聽從她的指揮的魔物。因此這個魔法人偶也經常拿出畫筆塗塗畫畫，不過從沒人看得出來它畫的都是些什麼……","呵呵，論繪畫和記憶力，我從
以前就小有自信。即使沒有
模特在，也能畫得差不多。
　　　　　　　　——阿爾菲諾","素描","令使用特殊技點數的寵物的防禦力增加40。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>10秒",40,25,2,False,False,True,True,False,3
162,"召喚出寵物“獵鷹”。
就決定是你了，獵鷹！","狩獵用的獵鷹，在雲冠群島與本領高強的冒險者相識，將冒險者認定為自己狩獵的搭檔。在古代怪獸橫行的危險空域獨自生存下來，訓練了一身好本領，被它盯上的獵物絕對逃脫不掉。","只要這片天空上還有鷹在飛舞，
相信我老爸和失去故鄉的大家，
都還能找回一些故鄉的感覺。
　　　　　　　　　　——若斯盧","鷹眼","令範圍內敵人的攻擊力降低50%。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>15秒",40,50,4,False,False,False,False,False,4
163,"召喚出寵物“淺瞳”。
你瞪啥？！","深瞳的幼體，是“妖異十二階”中排第十二階級的最下級妖異。擁有多少力量完全取決於所依附的眼球的主人有多強大。因此依附時一定要看好了，那眼球到底是龍的還是猴面雀的。","你擁有一雙率真堅毅
的眼睛，非常好。
　　　　——呂西安娜","凝視","令範圍內敵人的移動速度降低70%。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>10秒",50,40,3,False,False,False,False,False,4
164,"召喚出寵物“企鵝王子”。
夢想是建立起自己的企鵝帝國。","帝企鵝的幼鳥，為了建立自己的帝國而踏上了旅途，沒想到最後來到了金碟遊樂園。為了在嚴酷的建國戰爭中取得勝利，正在尋找優秀的軍事家。","但是，我可不是什麼王子！
只是航空公司裡的一名混小子！
　　　　　　　　　——塔塔拉姆","燃冰","設置陷阱。10秒後可通過點擊發動陷阱按鈕起爆。對範圍內的敵人每秒造成20點持續傷害。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>20秒",35,30,2,True,True,False,False,False,2
165,"召喚出寵物“發條雙塔尼亞”。
怎麼又是亞拉戈的！","模仿雙塔尼亞製作的亞拉戈制魔法人偶。相傳是為了紀念壓制南方美拉西迪亞大陸，亞拉戈帝國魔科學部製作給孩子們的紀念品。那環狀拘束具做得別提有多還原了，怎麼全是亞拉戈的！","連5000年的耐久性都不具備的拘束具
確實是次品。要向控制裝置開發部門
投訴此事……咔咔……
　　　　　　　　　　　——拘束系統","拘束鏈","令範圍內我方寵物的防禦力增加10。當該寵物為“魔物”類型時，防禦力增加30。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>6秒",80,60,3,False,False,False,False,False,3
166,"召喚出寵物“葉小妖妖”。
非常在意水分的補給。","葉小妖的幼獸。是原聖茉夏娜植物園以研究為目的而栽培的植物的子孫。原產地本是東方的島國，但卻生於薩雷安。現在正在到處尋找一個新家。","遠東之國是從東洲奧薩德次大陸
東岸跨海再向東，位於極東之地
的一個島國。
　　　　　　　　　——蓋羅爾特","苗床","對範圍內的敵人每秒造成10點持續傷害。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>20秒",30,55,3,False,False,True,False,False,1
167,"召喚出寵物“迷你弗利歐尼爾”。
這不挺好嗎，免費的。","以傳說中的英雄“弗利歐尼爾”為原型的魔法人偶。這個魔法人偶製作非常精良，據說是某位船員為了贈送給現代的英雄而帶來的。總感覺背後有什麼陰謀，不過還是收下吧，這不挺好嗎！免費的！","……公、公主……
　　——弗利歐尼爾","薔薇的名字","對範圍內的敵人造成80攻擊力的傷害，並且令敵人的防禦力降低13%。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>6秒",75,20,3,False,True,False,False,False,1
168,"召喚出寵物“伊弗利特之形”。
地獄業火！燃燒殆盡！","以火神伊弗利特為原型製作的魔法人偶。裁縫師行會製作它以紀念冒險者弒神的壯舉。該人偶向人們傳達了“人必勝神”的概念，在喜愛流行文化的烏爾達哈一砲走紅。","……這個氣息……
汝莫非殺害了火神
“伊弗利特”？！
　　　　　——泰坦","地獄火焰","對範圍內的敵人造成90攻擊力的傷害。",85,35,3,False,False,False,False,False,1
169,"召喚出寵物“迦樓羅之形”。
四分五裂吧！","以風神迦樓羅為原型製作的魔法人偶。剛發售時曾因為是將敵對種族所崇敬的蠻神作為人偶過於荒唐，而引起格里達尼亞的抗議。後來渡鴉週刊發表文章說該人偶具有消災避厄功能，一時間大受歡迎。","我是至高無上的神！
你這區區人類……竟
敢如此狂妄！
　　　　　——迦樓羅","小氣爆發","降低範圍內敵人特殊技點數最大值的30%。",50,25,4,True,False,False,False,False,4
170,"召喚出寵物“泰坦之形”。
跪倒在大地的憤怒之下吧！","以土神泰坦為原型製作的魔法人偶。裁縫師行會的蠻神系列第二作。設計時特意請來了擁有土神討伐經驗的原海雄旅團精英——特拉哈圖姆先生作為特別顧問，真實還原了他口中的土神泰坦形象。","蠻神“泰蛋”是什麼啊？
是什麼蛋啊？地靈族信奉
的神是“泰坦”！
　　　　——憤怒的老爺爺","小花崗岩牢獄","令範圍內的敵人束縛。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>5秒",30,75,2,False,False,False,True,False,4
171,"召喚出寵物“利維坦之形”。
讓驚濤駭浪沖毀一切！","以水神利維坦為原型製作的魔法人偶。繼泰坦之形後，再次起用原海雄旅團特拉哈圖姆先生作為特別顧問，在他的“差不多就這樣”的指示之下完美重現了水神特徵鮮明的身體線條。","你們管那傢伙叫“利維湯”吧，
而我！叫那傢伙“阿湯”就行了！
因為！大爺我強多了！
　　　　　　　　——特拉哈塗姆","小海嘯","對距離最近的敵方萌寵之門造成90%的傷害。對已被破壞的萌寵之門無效。",60,65,2,True,True,False,False,False,8
172,"召喚出寵物“尊杜玩偶”。
我們尊杜族如同春風般豁達！","模仿瓦努族外形的魔法人偶。美艷的袞杜族的咒法師製作出它，以紀念與豁達的尊杜族的友好關係。為了能夠再現出如陽光般耀眼的美麗羽毛的顏色，袞杜族使用了一種不能說的材料……","感謝你為了袞杜族
與尊杜族的友好
付出的努力！
　　　——利努瓦努","豁達的太陽之舞","令範圍內我方寵物的攻擊力增加25。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>6秒",45,30,2,True,False,False,False,False,3
173,"召喚出寵物“迷你奧爾什方”。
簡直是……太棒了！","以福爾唐家的騎士奧爾什方為原型製作的魔法人偶。艾因哈特家的長男斯特凡尼維安親手製作，意在將其為了人民與朋友戰鬥到最後一刻的偉大騎士精神傳承給後人。人偶的一舉一動，讓人回想起往日的種種，歷歷在目……","太棒了！
——奧爾什方","太棒了！","令使用特殊技點數的寵物的防禦力增加40。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>10秒",85,45,4,False,False,False,True,False,3
174,"召喚出寵物“迷你尼祿”。
附帶有本人愛用的武器“雷神槍錘”。","以超級天才機工師尼祿為原型製作的魔法人偶，隨人偶附贈最強武器——雷神槍錘。你那個公司製作的破人偶根本就無法比啊，加隆德……","尼祿，你也和他們一起
走吧。沒能達成你的願
望，對不起……
　　　　　　　——多加","逆向工程","將敵方設置的陷阱作為己方陷阱發動。如果是攻擊陷阱，則傷害是原傷害的1.5倍。",50,60,3,False,True,False,False,False,1
175,"召喚出寵物“自由腦玩偶”。
模仿離群一族製作的魔法人偶。嘁嘁嘁……","模仿骨頜族""離群一族""外形的魔法人偶。某個骨頜族在任務中看到人類帶著的人偶，出於感慨而製作了離群一族的人偶。後來這個骨頜族被人們稱為“人偶師傅”。","嘁嘁嘁……我們是
不被任何事物所束
縛的離群一族。
　　　　——講故事","跑得快","令使用特殊技點數的寵物的移動速度提高30%。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>10秒",60,35,2,False,True,False,False,False,3
176,"召喚出寵物“迷你浮士德”。
青藍之手為了評價新武器的綜合火力而研發的小型機工兵。","將浮士德進行微縮並重新設計之後的小型機工兵。似乎是哥布林族科學家集團青藍之手為了評價新武器的綜合火力而專門設計出來當靶子的。它拼盡全力與挑戰者對抗的身影令人肅然起敬。","哧哈……哧哈……好好
體會一下……我們青藍
之手的恐怖吧……
　　　　——奎克辛克思","戰鬥楷模","對範圍內的敵人造成380攻擊力的傷害。",100,75,3,False,False,True,False,False,1
177,"召喚出寵物“新型迷你雅·修朵拉”。
重整戎裝再踏征程！","冒險者行會為慶祝艾奧傑亞的新生祭而準備的魔法人偶。當提出要以拂曉血盟的賢人雅·修朵拉為原型製作魔法人偶時，某位萊韋耶勒爾家的少爺憑藉記憶描繪出了精緻的肖像畫，得以用來參考。","對自己的繪畫和記憶力
有自信，即使沒有模特
在也能畫得差不多……
我過後得找阿爾菲諾大
人好好談談。
　　　　——雅·修朵拉","乙太脈衝","無效化“動物”類型的寵物對範圍內我方寵物的攻擊。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>5秒",80,50,2,False,False,False,False,False,3
