key,0,1,2,3,4,5,6,7,8,9,10,11
208,2,1,3,0,0,"/recast","","/複唱時間(/複唱) 技能名
/recast
在對話框內顯示技能的複唱時間，即還有多久可以再次使用。
>>示例
/複唱時間 乙太超流
顯示距離可再次使用“乙太超流”技能還有多少時間。","/複唱時間","/複唱",36,0
209,4,1,2,0,0,"/gearset","/gs","/套裝 指令
/gearset、/gs
進行套裝相關的操作。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>更換(change) 套裝編號 投影範本編號(1-20)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　裝備指定編號的套裝，如果輸入了投影範本編號，則同時對套裝進行投影。投影範本編號可省略。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>查看(view) 套裝編號<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　查看指定編號套裝的內容。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>保存(save) 套裝編號<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將目前穿著的裝備保存到指定編號的位置中；省略編號的情況下會自動登錄到最小空位編號中；指定編號已有內容時會直接覆蓋保存。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>清除(remove) 套裝編號<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　刪除指定編號的套裝，裝備本身不會被刪除。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　打開套裝列表。
>>示例
/套裝 更換 1 2
裝備編號1的套裝並將其投影成投影範本編號2的外觀。","/套裝","",32,0
210,4,2,2,2,0,"/itemsort","/isort","/道具整理(整理) 指令
/itemsort、/isort
可以以比“自動整理”更加詳細的設置來整理物品的排列順序。該命令中設置的條件與原有的“自動整理”條件不會發生衝突，只會對該命令有影響。

>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>條件(condition) 對象 條件 順序<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在指定的對象範圍內將指定的順序設置為排列條件。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>實行(execute) 對象<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在指定的對象範圍內以設置的條件進行排列。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>撤除(clear) 對象<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　撤除指定對象範圍內設置的排列條件，該狀態下由於排列條件已經撤除，透過命令進行排列時不會有任何效果。

>>對象指定
物品(Inventory) 僱員物品(Retainer) 兵裝庫(ArmouryChest) 陸行鳥鞍囊（saddlebag） 陸行鳥鞍囊2（rightsaddlebag） 主手(main) 副手(sub) 頭部(head) 身體(body) 手臂(hands)  腿部(legs) 腳部(feet) 頸部(neck) 耳部(ears) 腕部(wrists) 戒指(rings) 靈魂水晶(soul)

>>條件指定
道具編號(id) 精煉度(spiritbond) 道具種類(category) 裝備等級(level) 物品品級(itemlevel) 打包數量(stack) 優質道具(hq) 魔晶石數(materia) 物理基本性能(physicaldamage) 魔法基本性能(magicdamage) 攻擊間隔(delay) 物理自動攻擊(physicalautoattack) 格擋發動力(blockrate) 格擋性能(blockstrength) 物理防禦力(defense) 魔法防禦力(magicdefense) 力量(str) 靈巧(dex) 耐力(vit) 智力(int) 精神(mnd) 作業精度(craftsmanship) 加工精度(control) 獲得力(gathering) 鑑別力(perception) 分欄(tab)
※分欄(tab)會按照每個收納分欄進行指定分配。

>>順序指定
升序(asc) 降序(des)
※順序省略時會按照升序進行處理。
※條件指定設為“分欄(tab)”時不需要設置。

>>示例
/道具整理 條件 主手 精煉度 升序
/道具整理 條件 主手 物品品級 降序
/道具整理 實行 主手
將兵裝庫內主手欄下的排列條件設為精煉度升序及道具品級降序，並開始進行整理。","/道具整理","/整理",36,0
211,2,1,2,0,0,"/random","","/隨機數 上限值
/random
在0～999的數字中隨機抽選出一個並顯示在消息視窗中。在說話範圍內的玩家都能夠看到結果。
>>上限值（2～999）
在隨機抽選數字時指定上限值。指定上限值後，數字將從（1～上限值）的範圍內抽選。省略上限值時則從（0～999）的範圍內進行抽選。
>>示例
/隨機數
發送0～999範圍內的隨機擲骰數字。
/隨機數 16
發送從1～16範圍內的隨機擲骰數字。","/隨機數","",36,0
212,1,0,0,0,0,"/instance","","/副本區檢查
/instance
檢查目前所在地區是否為副本區域，並在訊息視窗中顯示結果。","/副本區檢查","/副本區",60,0
213,1,0,0,0,0,"/cleartellhistory","/cth","/清除悄悄話記錄
/cleartellhistory、/cth
將悄悄話的歷史記錄全部清除。","/清除悄悄話記錄","",60,0
214,1,0,0,0,0,"/macrolock","/mlock","/鎖定巨集指令(/鎖巨集)
/macrolock、/mlock
巨集管理專用，使用該命令之後，在同一個巨集內的所有指令完成之前不允許執行其他巨集指令。","/鎖定巨集指令","/鎖巨集",36,0
215,2,1,2,0,0,"/macroerror","/merror","/巨集錯誤提示 指令
/macroerror、/merror
巨集管理專用。設置是否顯示在執行巨集命令的過程中出現的錯誤提示。巨集命令執行前默認為顯示狀態。巨集命令結束後，即使之前設置成了不顯示狀態，也會自動回到默認的顯示狀態。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>開(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　顯示錯誤提示。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>關(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　不顯示錯誤提示。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在顯示與不顯示之間切換。","/巨集錯誤提示","",36,0
216,1,0,0,0,0,"/clearlog","/cl","/清除訊息記錄
/clearlog、/cl
將訊息欄的歷史記錄全部清除。","/清除訊息記錄","",509,0
217,0,0,0,0,0,"/macrocancel","/mcancel","/取消巨集
/macrocancel、/mcancel
只能在對話欄中輸入。停止正在執行的巨集指令。","/取消巨集","",165,0
218,1,0,0,0,0,"/playtime","/ptime","/遊戲時間
/playtime、/ptime
顯示目前角色的累計遊戲時間。","/遊戲時間","",60,0
219,1,0,0,0,0,"/grouppose","/gpose","/集體動作
/grouppose、/gpose
執行集體動作。
>>功能內操作
顯示鏡頭設置視窗
<CommandIcon(10)/>/R鍵、小鍵盤*/滑鼠滾輪
角色面朝鏡頭方向(開/關)
<CommandIcon(11)/>/空格鍵
鏡頭位置打光
<CommandIcon(13)/>/X鍵
全體動作暫停
<CommandIcon(14)/>/1鍵
目標動作暫停
<CommandIcon(15)/>/2鍵
切換注視目標
<CommandIcon(6)/>/<If(Equal(PlayerParameter(78),3))>tab,shift+tab<Else/>Tab,Shift+Tab</If>鍵
調整鏡頭
<CommandIcon(20)/>/W,A,S,D,Q,E鍵
重置鏡頭
<Gui(16)/>/Z鍵","/集體動作","",160,0
220,2,0,0,0,0,"/itemsearch","/isearch","/道具檢索 關鍵詞
/itemsearch、/isearch
只能在對話欄中輸入。可以透過輸入關鍵詞對所持物品進行檢索。
檢索對象為裝備中的物品、背包、陸行鳥鞍囊、兵裝庫、僱員物品欄、收藏櫃、投影台。
>>示例
/道具檢索 治療劑
檢索所持品中名稱包含了關鍵詞“治療劑”的道具。","/道具檢索","",32,3000
221,2,0,0,0,0,"/idlingcamera","/icam","/觀景視角 代名詞
/idlingcamera、/icam
切換為景觀視角。
代名詞可以省略。在指定了代名詞的情況下，攝像機鏡頭將會鎖定該目標進行觀景。如果指定的目標無法作為鎖定目標進行觀景，則會隨機進行觀景。
>>功能內操作
顯示鏡頭設置視窗
<CommandIcon(10)/>/R鍵、小鍵盤*/鼠標滾輪
暫時停止或繼續進行觀景視角的切換
<CommandIcon(8)/>/小鍵盤0/左鍵單次點擊
切換場景
<CommandIcon(6)/>/<If(Equal(PlayerParameter(78),3))>tab,shift+tab<Else/>Tab,Shift+Tab</If>鍵
調整鏡頭
<CommandIcon(20)/>/W,A,S,D,Q,E鍵
重置鏡頭
<Gui(16)/>/Z鍵
>>示例
/觀景視角
隨機選擇對象執行觀景。
/觀景視角 <目標>
選擇指定目標作為對象來執行觀景。","/觀景視角","",40,0
223,2,1,2,0,0,"/duelswitch","","/決鬥申請攔截 指令
/duelswitch
更改是否接受決鬥申請的設置。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>開(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
強制拒絕決鬥申請。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>關(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
接受決鬥申請。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
在拒絕和接受之間切換。
>>示例
/決鬥申請攔截 開
強制拒絕決鬥申請。","/決鬥申請攔截","",4,0
224,2,1,2,0,0,"/beginnerchannelinvitation","/bchannelinvitation","/接受新人頻道的邀請（/新人邀請） 指令
/beginnerchannelinvitation、/bchannelinvitation
更改是否接受新人頻道的邀請。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>開(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　接受邀請。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>關(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　自動拒絕邀請。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在接受和拒絕之間切換。

>>示例
/接受新人頻道的邀請 開
　接受邀請。","/接受新人頻道的邀請","/新人邀請",189,1000
225,1,0,0,0,0,"/beginnerchannelleave","/bchannelleave","/退出新人頻道（/退新）
/beginnerchannelleave、/bchannelleave
從新人頻道中退出。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>新人及回歸者專用。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","/退出新人頻道","/退新",189,1000
226,3,2,7,15,0,"/egiglamour","","/召喚物投影 召喚獸的名字 外貌
/petmirage、/egimirage
可以改變接下來召喚的召喚獸外貌。
但在PvP任務中無效。
>>召喚獸的名字
卡邦庫爾
迦樓羅 艾基
泰坦 艾基
伊弗利特 艾基
朝日小仙女
>>外貌
卡邦庫爾
卡邦庫爾 綠寶石
卡邦庫爾 黃寶石
卡邦庫爾 紅寶石
迦樓羅 艾基
泰坦 艾基
伊弗利特 艾基
夕月小仙女
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>省略外貌或在外貌處輸入“撤除(clear)”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
召喚獸會恢復原狀。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
顯示召喚獸的外貌設定列表。

>>示例
/召喚獸投影 迦樓羅 艾基 卡邦庫爾 紅寶石
將迦樓羅 艾基的外貌變成卡邦庫爾 紅寶石。
/召喚獸投影 迦樓羅 艾基
將迦樓羅 艾基的外貌恢復原狀。
/召喚獸投影
顯示召喚獸的外貌設定列表。","/召喚物投影","/egimirage",36,0
227,3,1,2,0,0,"/title","","/稱號 指令
/title
改變稱號。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>設置 稱號名<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將稱號設置為稱號名對應的稱號。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>撤除<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將稱號撤除。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將稱號變為隨機一個已獲得的稱號。
>>示例
/稱號 設置 銀劍
　將稱號設為“銀劍”。","/稱號","/title",36,1000
228,2,1,2,0,0,"/bahamutsize","","/巴哈姆特尺寸
/bahamutsize
可以變更亞靈神巴哈姆特的尺寸。
※此文本指令已和“/召喚獸尺寸”合並，今後請使用新指令。","/巴哈姆特尺寸","/bahamutsize",36,0
229,8,3,2,2,2,"/alarm","","/鬧鐘 指令
/alarm
設置鬧鐘。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>""鬧鐘名"" 時間類型(本、服、艾) 重覆通知(重覆) 時間(0000-2400) 提前(0-60)分鐘提醒 音效編號(音效00-音效05) 副本任務中靜音(靜音)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　設定在指定時間進行通知提醒的鬧鐘。
　加上重覆通知(重覆)指令時鬧鐘會每小時提醒一次。
　加上音效編號(音效00-音效05)指令可以指定鬧鐘音效。
　加上副本任務中靜音(靜音)指令可以讓副本中不進行鬧鐘的聲音提醒。
　重覆、提前多少分鐘提醒、音效編號、副本任務中靜音的指令可以省略。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>撤除<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將設定的鬧鐘全部刪除。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　打開鬧鐘視窗。

>>時間類型
本（lt） 本地時間
服（st） 伺服器時間
艾（et） 艾奧傑亞時間

>>示例
/鬧鐘 ""集合時間"" 本 2000 10 音效04
　設定一個名為集合時間的鬧鐘，在本地時間20點前提前10分鐘以4號音效提醒。
/鬧鐘 ""休息"" 本 重覆 30 音效05
　設定一個名為休息的鬧鐘，在本地時間每個小時的30分時以5號音效提醒。","/鬧鐘","",32,0
231,2,1,2,0,0,"/busy","","/忙碌 指令
/busy
將在線狀態設置為“忙碌”。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>開(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將狀態改成“忙碌”。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>關(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將狀態改回“在線”。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在“忙碌”與“在線”之間切換。","/忙碌","",36,0
232,2,1,2,0,0,"/away","/afk","/離開 指令
/away、/afk
將在線狀態設置為“離開”。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>開(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將狀態改成“離開”。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>關(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將狀態改回“在線”。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在“離開”與“在線”之間切換。","/離開","",36,0
233,1,0,0,0,0,"/lookingforparty","/lfp","/希望組隊 指令 職業
/lookingforparty、/lfp
將在線狀態設置為“希望組隊”，並附加希望組隊的職業。
>>職業(※可以指定多個職業，順序不限)
騎士(PLD)　劍術士(GLA)　戰士(WAR)　斧術士(MRD)　暗黑騎士(DRK)　絕槍戰士(GNB)　白魔道士(WHM)　幻術士(CNJ)　學者(SCH)　占星術師(AST)　賢者(SGE)　武僧(MNK)　格鬥士(PGL)　龍騎士(DRG)　槍術士(LNC)　忍者(NIN)　雙劍士(ROG)　武士(SAM)　奪魂者(RPR)　毒蛇劍士(VPR)　吟遊詩人(BRD)　弓術士(ARC)　機工士(MCH)　舞者(DNC)　黑魔道士(BLM)　咒術士(THM)　召喚士(SMN)　巴術士(ACN)　赤魔道士(RDM)　繪靈法師(PCT)　青魔道士(BLU)　木工師(CRP)　鍛造師(BSM)　甲冑師(ARM)　金工師(GSM)　皮革師(LTW)　裁縫師(WVR)　鍊金術師(ALC)　烹調師(CUL)　採掘師(MIN)　園藝師(BTN)　漁師(FSH)
※省略該條件會默認為指定目前職業。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>開(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將狀態改成“希望組隊”。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>關(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將狀態改回“在線”。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在“希望組隊”與“在線”之間切換。","/希望組隊","",36,0
234,2,1,2,0,0,"/lookingformeld","/lfm","/接受鑲嵌魔晶石請求(/鑲嵌魔晶石) 指令
/lookingformeld、/lfm
將在線狀態設置為“接受鑲嵌魔晶石請求”。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>開(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將狀態改成“接受鑲嵌魔晶石請求”。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>關(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將狀態改回“在線”。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在“接受鑲嵌魔晶石請求”與“在線”之間切換。","/接受鑲嵌魔晶石請求","/鑲嵌魔晶石",36,0
235,1,0,0,0,0,"/searchcomment","/scomment","/個性簽名(/簽名) 文字內容
/searchcomment、/scomment
將指定文字內容設置成搜索玩家時的簽名。","/個性簽名","/簽名",36,0
236,2,1,2,0,0,"/beginnerstatus","/bstatus","/新人狀態 指令
/beginnerstatus、/bstatus
更改自己的新人在線狀態。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>開(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　開啟新人狀態。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>關(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　解除新人狀態。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在開啟與解除之間切換。
>>示例
/新人狀態 開
開啟新人狀態。","/新人狀態","",36,1000
237,2,1,2,0,0,"/beginnerchannel","/bchannel","/加入新人頻道 指令
/beginnerchannel、/bchannel
設置指導者是否自動加入新人頻道。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>開(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　開啟自動加入新人頻道的設置，並加入新人頻道。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>關(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　解除自動加入新人頻道的設置，如果已經加入了新人頻道則會退出。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在開啟與解除之間切換。
>>示例
/加入新人頻道 開
開啟自動加入新人頻道的設置。
","/加入新人頻道","/bchannel",36,1000
238,1,0,0,0,0,"/returnerstatusoff","","/解除回歸者狀態
/returnerstatusoff
解除回歸者狀態。","/解除回歸者狀態","",36,1000
239,2,1,2,0,0,"/roleplaying","","/角色扮演中 指令
/roleplaying
將在線狀態設置為“角色扮演中”。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>開(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將狀態改成“角色扮演中”。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>關(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將狀態改回“在線”。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在“角色扮演中”與“在線”之間切換。","/角色扮演中","/roleplaying",36,0
251,3,2,3,2,0,"/action","/ac","/技能 技能名 代名詞
/action、/ac
對指定目標使用指定技能。如果身處無法使用技能的環境，或者還沒有學會指定技能，則命令無效。

在技能會使用到地面目標的情況下，為技能名後設定指令可以指定操作模式。
代名詞
　省略地面目標模式，直接向指定目標發動技能。
地面關
　省略地面目標模式，直接發動技能。
>>示例
/技能 重劈 <目標>
對目前所選擇的目標執行技能“重劈”。
/技能 療傷 <2>
對小隊列表中的2號隊員執行技能“療傷”。
/技能 縮地 <目標>
對選擇目標的位置執行技能“縮地”。
/技能 縮地 地面關
對所指的位置直接執行技能“縮地”。","/技能","",36,0
252,2,1,2,0,0,"/battlemode","/bm","/武器狀態 指令
/battlemode、/bm
切換拔出和收回武器狀態。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>開(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　切換到拔出武器狀態
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>關(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　切換到收回武器狀態
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在拔出和收回武器狀態之間切換。","/武器狀態","",36,0
253,2,0,0,0,0,"/target","/ta","/選中 代名詞
/target、/ta
選中指定的玩家。
離自己過遠的玩家無法選擇。
>>示例
/選中 <2>
選中小隊列表中的2號隊員。","/選中","",36,0
254,1,0,0,0,0,"/targetpc","/tpc","/選中最近玩家(/最近玩家)
/targetpc、/tpc
選中可選範圍內離自己距離最近的玩家。","/選中最近玩家","/最近玩家",36,0
255,1,0,0,0,0,"/targetnpc","/tnpc","/選中最近非玩家(/最近非玩家)
/targetnpc、/tnpc
選中可選範圍內離自己最近的非玩家角色。","/選中最近非玩家","/最近非玩家",36,0
256,1,0,0,0,0,"/targetenemy","/tenemy","/選中最近敵人(/最近敵人)
/targetenemy、/tenemy
選中可選範圍內離自己距離最近的敵人。","/選中最近敵人","/最近敵人",36,0
257,1,0,0,0,0,"/battletarget","/bt","/戰鬥目標
/battletarget、/bt
選中敵視自己的距離最近的敵人。","/戰鬥目標","",36,0
258,2,0,0,0,0,"/assist","/as","/目標的目標 代名詞
/assist、/as
將指定玩家的目前選中的目標作為自己的目標選中。
>>示例
/目標的目標 <2>
選中小隊列表中的2號隊員選中的目標。","/目標的目標","",36,0
259,1,0,0,0,0,"/facetarget","/ft","/轉向目標
/facetarget、/ft
轉身面向目前所選目標的方向。","/轉向目標","",36,0
260,1,0,0,0,0,"/nexttarget","/nt","/右側選擇
/nexttarget、/nt
從螢幕右側開始按順時針方向順次選中敵人。","/右側選擇","",36,0
261,1,0,0,0,0,"/previoustarget","","/左側選擇
/previoustarget
從螢幕左側開始按逆時針方向順次選中敵人。","/左側選擇","",36,0
262,1,0,0,0,0,"/targetlasttarget","/tlt","/上次目標
/targetlasttarget、/tlt
選中上次選中的目標。","/上次目標","",36,0
263,1,0,0,0,0,"/targetlastenemy","/tle","/前次敵人
/targetlastenemy、/tle
重新選中前一次選中的敵人。","/前次敵人","",36,0
264,2,1,2,0,0,"/lockon","/lo","/鎖定 指令
/lockon、/lo
鎖定或解除鎖定目前選中的目標。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>開(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　鎖定目標。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>關(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　解除鎖定。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在鎖定與解除鎖定之間切換。","/鎖定","",36,0
265,2,0,0,0,0,"/focustarget","","/焦點目標 代名詞
/focustarget
將指定玩家設置為焦點目標。省略代名詞會指定目前所選目標為焦點目標。
>>示例
/焦點目標 <目標>
將目前所選擇的目標設置為焦點目標。","/焦點目標","",36,0
267,3,2,5,2,0,"/petaction","/pac","/召喚獸技能 召喚獸技能名 代名詞
/petaction、/pac
命令召喚獸對指定目標使用指定召喚獸技能。以自己或召喚獸為目標的技能可省略輸入代名詞。如果身處無法使用技能的環境，或者指定召喚獸技能以外的技能，或者還沒有學會指定召喚獸技能，則命令無效。
>>示例
/召喚獸技能 等待指示
讓召喚獸執行“等待指示”的命令。","/召喚獸技能","",36,0
268,2,1,6,0,0,"/companionaction","/cac","/搭檔技能 搭檔技能名
/companionaction、/cac
命令搭檔使用指定搭檔技能。無需指定目標。如果身處無法使用技能的環境，或者命令搭檔技能以外的技能，或者還沒有學會命令的搭檔技能，則命令無效。
>>示例
/搭檔技能 自由戰術
讓搭檔執行“自由戰術”的命令。","/搭檔技能","/cac",36,0
269,1,0,0,0,0,"/facecamera","/fcam","/面向鏡頭
/facecamera、/fcam
將角色視線轉向鏡頭視角，再次發動時會解除。","/面向鏡頭","",36,0
270,2,1,2,0,0,"/levelsync","/lsync","/等級同步 指令
/levelsync、/lsync
在F.A.T.E.等有等級限制的情況時使用這個命令可以進行等級同步。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>開(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　開啟等級同步。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>關(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　解除等級同步。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在開啟或解除狀態中切換。","/等級同步","",36,0
271,2,1,9,0,0,"/mount","","/坐騎 坐騎名
/mount
乘上指定的坐騎。在騎乘狀態下會跳下坐騎。省略坐騎名時也會跳下坐騎。在飛行狀態時會迅速下降。
>>示例
/坐騎 專屬陸行鳥
騎上坐騎“專屬陸行鳥”。","/坐騎","",36,0
272,3,2,3,2,0,"/additionalaction","/aaction","/額外技能 技能名 指令
/additionalaction、/aaction
曾經被認為是可以設定額外技能的功能。
※因系統調整現在已無法使用。","/額外技能","",36,1000
273,3,2,10,2,0,"/generalaction","/gaction","/共通技能 共通技能名 代名詞
/generalaction、/gaction
對指定的玩家發動指定的共通技能。處於無法發動共通技能的環境中指令無效，沒有學會的共通技能也無法發動。

在技能會使用到地面目標的情況下，為技能名後設定指令可以指定操作模式。
代名詞
　省略地面目標模式，直接向指定目標發動技能。
地面關
　省略地面目標模式，直接發動技能。
>>示例
/共通技能 隨機坐騎
發動共通技能“隨機坐騎”。
/共通技能 任務指令1 <目標>
對目標發動任務指令中的第一個技能。","/共通技能","",36,0
274,2,1,8,0,0,"/minion","","/寵物 寵物名
/minion
召喚出指定的寵物。在已經召喚出寵物的情況下，指定該寵物的名字或省略寵物名會讓寵物離開。
>>示例
/寵物 巧兒陸行鳥
召喚出寵物“巧兒陸行鳥”。","/寵物","",36,0
275,2,0,0,0,0,"/statusoff","","/解除狀態 強化狀態名
/statusoff
解除指定的強化狀態效果。
>>示例
/解除狀態 捨身
解除強化效果“捨身”。","/解除狀態","",36,0
276,3,0,0,0,0,"/addpvpaction","/apa","/PvP額外技能 PvP額外技能1  PvP額外技能2
/addpvpaction、/apa
曾經被認為是可以設定 PvP額外技能的功能。
※因系統調整現在已無法使用。","/PvP額外技能","",36,1000
