key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
593176,0,1,2,0,0,766,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"很開心你能邀請我。
亞拉戈文明的研究進入到最後階段了……
你能陪我換換心情嗎？","0","0"
593177,0,1,2,0,0,766,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"唔唔唔……關於亞拉戈文明的研究就差一點點了，
好像要有什麼靈感了……
現在能先別跟我說話嗎？","0","0"
593178,0,1,0,0,0,707,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"哦？掉以輕心了嗎？
像九宮幻卡這樣需要動腦的遊戲，
可以促進大腦活動，所以有很多研究者喜歡。","0","0"
593179,0,1,0,0,0,704,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"不好，輸了嗎……
和哥哥對戰的時候明明百戰百勝的啊。
和你對戰的話好像做不到啊。","0","0"
593180,0,1,0,0,0,736,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"好好轉換了下心情呢！
你如果有時間的話可以再來找我玩。
到時候再一分勝負吧！","0","0"
593181,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"呼哧……呼哧……
哥布在田園郡學過了哦！ 學過幻卡的規則了哦！
哥布接受 你的挑戰！","0","0"
593182,0,1,2,0,0,944,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"呼哧……呼哧……
在監視 青藍之手 和魔物！
現在很忙 下次吧！","0","0"
593183,0,1,0,0,0,945,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"呼哧……呼哧……
在田園郡學過了哦！ 贏的時候要這麼說！
洗把臉 再重新 來過吧！","0","0"
593184,0,1,0,0,0,766,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"呼哧……呼哧……
哥布還是 初學者！
不放水 真沒氣度！","0","0"
593185,0,1,0,0,0,768,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"呼哧……呼哧……
平手 哎呀哎呀 不痛快……
警戒的空檔 希望再戰！","0","0"
593186,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"能佔用<Highlight>ObjectParameter(1)</Highlight>閣下的時間，
真是榮幸之至……
我會全力以赴做您的對手！","0","0"
593187,0,1,2,0,0,767,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"非常感謝您的邀請，
但是我現在有主人吩咐的事情要做。
非常抱歉……","0","0"
593188,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"幻卡的分配看起來稍微有些混亂啊。
您千萬不用顧慮我的臉面，
像平常一樣出牌就可以了。","0","0"
593189,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"連玩遊戲都不會露出一點破綻……
您真是深不可測的人物。","0","0"
593190,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"這一戰能讓您心情愉快就是我的榮幸。
可以的話，您儘管找我來玩。","0","0"
593191,0,1,2,0,0,950,971,0,1,1,1,0,0,0,0,0,0,False,False,False,"嘁嘁嘁……師父，你快看啊。
這個圍巾是不是很適合老子？
是講故事給老子作為首領的證明的。","但是，馬塞尚說取名叫好身手太早了點，
老子會為了配得上這個名字而努力的！","0"
593192,0,1,2,0,0,763,971,0,1,1,1,0,0,0,0,0,0,False,False,False,"嘁嘁嘁……師父，你聽老子說啊。
讓泰洛捉弄老子，管老子叫沒骨頭的臭螃蟹！","既然如此，老子也要以牙還牙……
就叫他沒殼的臭猴子！","0"
593193,0,1,2,0,0,763,1024,0,1,1,1,0,0,0,0,0,0,False,False,False,"嘁嘁嘁……師父，你聽了可別嚇一跳，
老子看到了德萊德克斯的臉！
比那個可笑的面具可愛多了！","……如果，老子迷失了自我的話，
這種事情也會忘記吧……","0"
593194,0,1,2,0,0,766,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"嘁嘁嘁……師父，老子想不明白。
老子到底該怎麼做……
難道只能和同心一族戰鬥了嗎？","0","0"
593195,0,1,2,0,0,767,971,0,1,1,1,0,0,0,0,0,0,False,False,False,"嘁嘁嘁……師父，最近過得怎麼樣？
老子為了成為身手高強的冒險者，每天都在努力哦！","師父想做的事做得還順利嗎？
如果有時間的話，再來給行會幫忙啊！","0"
593196,0,1,2,0,0,766,763,0,1,1,1,0,0,0,0,0,0,False,False,False,"嘁嘁嘁……人類真是有趣。
尾羽部落不是在馴養陸行鳥嗎？
居然不是為了吃，而是為了騎乘。","雖然那麼好吃的陸行鳥用來騎乘有些可惜，
但是身為探索者，我也開始試著馴養雛鳥了。
希望長成成鳥之前，不要被同胞們給吃了……","0"
593197,0,1,2,0,0,763,766,0,1,1,1,0,0,0,0,0,0,False,False,False,"嘁嘁嘁……人類真是難以理解。
聖菲內雅連隊的人居然故意挑戰龍族。","聽說都是為了出人頭地。
人類居然寧可冒著生命危險也要得到地位和名聲。
無法理解……難道沒有自己真正想做的事嗎？","0"
593198,0,1,2,0,0,953,763,0,1,1,1,0,0,0,0,0,0,False,False,False,"嘁嘁嘁……哥布林族真是有趣。
我每次看到從田園郡過來的使者，
都會被那種滑稽的面具逗笑。","但讓我吃驚的是，他們能夠和人類共同生活。
我們必須學習他們的這種靈活性。
畢竟現在自由腦巢穴已經離不開人類的幫助了。","0"
593199,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"嘁嘁嘁……龍族真是令人恐懼。
每次去不潔三塔，我都感覺壽命被嚇短了。
居然有和它們進行交易的一天……","但是，一想到龍族不再是我們的敵人，
就感到很安心。
接下來，要是同心一族的威脅也消除了就好了……","0"
593200,0,1,2,0,0,763,933,0,1,1,1,0,0,0,0,0,0,False,False,False,"嘁嘁嘁……冒險者行會真是好地方啊。
我原本接受這個差事，
是為了滿足自己的求知欲。","到了現在，經營行會這件事本身
已經成了我想要做的事。
今後你也來多多接受我們行會的委託吧。","0"
593201,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"嘁嘁嘁……歡迎。
多虧了冒險者行會，我可以開始做生意了。
我會經營一些別處沒有的商品，一定要光顧啊。","0","0"
593202,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"嘁嘁嘁……歡迎。恐甲螞蜓有貨了哦。
養蟲子不肯給我，我就自己去河邊找蟲卵，
然後孵化出來了……當然了，別處可沒賣的。","0","0"
593203,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"嘁嘁嘁……恐甲螞蜓正在休息。
它們是彬彬有禮的傢伙，
即使是這種時候也不會停止扇動翅膀。","0","0"
593204,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"嘁嘁嘁……恐甲螞蜓真是可愛的傢伙。
我想和它一直好好相處下去……
我能成為養蟲子，也多虧了這個搭檔。","0","0"
593205,0,1,2,0,0,763,933,0,1,1,1,0,0,0,0,0,0,False,False,False,"嘁嘁嘁……獵人啊。
不僅讓你救了我的同胞，還讓你背起了這麼麻煩的責任。
但是，如果沒有你幫忙，我們恐怕會支撐不下去……","對不起，我能向慷慨的你提一個任性的要求嗎？
拜託你指引好身手和自由腦巢穴。","0"
593206,0,1,2,0,0,763,933,0,1,1,1,0,0,0,0,0,0,False,False,False,"嘁嘁嘁……慷慨的獵人啊。
雖說在沒有完全成為離群者之前不能掉以輕心，
但我相信好身手一定能戰勝意識的低語。","因為他有身手高強的師父在身邊啊。
今後也請你指引好身手和自由腦巢穴了。","0"
593207,0,1,2,0,0,763,933,0,1,1,1,0,0,0,0,0,0,False,False,False,"嘁嘁嘁……如此慷慨的好獵人啊。
好身手和自由腦巢穴都成為了真正的離群者。
這都是你的功勞，我非常感謝你。","但是，與同心一族的一戰恐怕不能避免了。
我實在是無法說出讓你和我們一起戰鬥的這種話……
至少，請你守護好身手和自由腦巢穴。","0"
593208,0,1,2,0,0,763,950,0,1,1,1,0,0,0,0,0,0,False,False,False,"嘁嘁嘁……無比慷慨的好獵人啊。
從開始時你救了我的同胞，到現在救了我們整個巢穴。
我不知道該如何感謝你……","我們骨頜族原本是難以和其他種族相容的。
但自從好身手和你相遇，事情就發生了改變。
我們作為離群者，得到了新的羈絆啊。","0"
593209,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"嘁嘁嘁……成立冒險者行會真是正確的決定。
之前快要空掉的倉庫，現在又裝滿了物資。
按照這個步調，繼續獲得其他缺少的物資就好了。","0","0"
593210,0,1,2,0,0,766,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"嘁嘁嘁……冒險者行會真是讓人吃驚。
沒想到真的能得到火藥和金屬製品。
現在只缺作為建材的黏土了，那個地方有我們的天敵啊……","0","0"
593211,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"嘁嘁嘁……冒險者行會真是太厲害了。
現在已經可以獲得所有需要的物資了。
但是偏偏這個時候被主腦盯上了……","0","0"
593212,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"嘁嘁嘁……冒險者行會改變了這個巢穴。
我們不僅能夠得到物資，還得到了強有力的同伴。
現在同心一族已經不再是我們的威脅了。","0","0"
593213,0,1,2,0,0,708,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"彩蛋～彩蛋～大彩蛋～
你在好好享受彩蛋狩獵嗎？
要多多收集裝飾彩蛋哦！","0","0"
593214,0,1,2,0,0,708,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"彩蛋～彩蛋～大彩蛋～
彩蛋狩獵活動還在舉辦中，繼續好好享受吧！","0","0"
593215,0,1,2,0,0,708,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"彩蛋～彩蛋～彩蛋蛋～
參加各種活動，
好好享受彩蛋狩獵吧！","0","0"
593216,0,1,2,0,0,708,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"彩蛋～彩蛋～彩蛋蛋～
我再也不會把裝飾彩蛋和陸行鳥蛋弄混了……","0","0"
593217,0,1,2,0,0,708,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"彩蛋～彩蛋～七彩蛋～
大街上有好多彩蛋，感覺好興奮啊！
我也想追巨蛋呢！","0","0"
593218,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"我在吉莉他們外出的時候參加了“追著蛋！”活動！
大家一起追著巨蛋跑，真的是好有趣啊！","0","0"
593219,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"你看到大街上有人在搬運彩蛋？
那一定是參加“抱著蛋！”的人！
如果你也想參加的話，可以去找吉莉問一下！","0","0"
593220,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"你看到大街上有巨大的蛋滾過吧？
那就是“追著蛋！”的主角——巨蛋！
如果你也想參加的話，可以去問問吉莉！","0","0"
593221,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"這裡是“數著蛋！”的活動會場！
你如果想要參加的話，先去找吉莉問一下吧！","0","0"
593222,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"這裡是“數著蛋！”的活動會場！
這裡會出中級難度的問題，
還請你先答對初級難度的問題再來！","0","0"
593223,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"這裡是“數著蛋！”活動中難度最高的出題會場！
等你突破了中級難度那關，再來這裡吧！","0","0"
593224,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"竟然、竟然，你竟然對我的商品感興趣嗎？
在我重新開張之前，請你稍等一陣子吧。","0","0"
593225,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"嗯？你好像不是百家兵團的人啊。
抱歉，我的東西只賣給同伴們。","0","0"
593226,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"你在收集兵團徽章嗎？
我這裡有各種各樣的商品……
你可以看看有沒有你想交換的。","0","0"
593227,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"居然是迷宮，還真是找到了不得了的東西。
幹嘛非要出現在我們正在調查的地方啊！","0","0"
593228,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"我才不管什麼危險的地下迷宮，
我的夢想是把這裡變成黑影之民能夠居住的地方。
為此，我要把調查繼續下去。","0","0"
593229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,"","",""
593230,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"這裡是“數著蛋！”的活動會場！
你要是想參加的話，請先去找莫特問問！","0","0"
593231,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"呼哧……呼哧……
我是 繆塔米克斯師父的 弟子哦！
交換 閃閃發亮的 魔晶石！","0","0"
593232,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"我見過很多次因純粹的求知欲而開始的研究，
最終為了大義而發狂失控。
也許是我活得太久了吧。","然而在那一點上，路易索瓦那個老頭從來沒有動搖過。
那個傢伙是真的從心底裡相信著如謊言般美麗的願望。
……那麼，他的孫子又會如何呢？","0"
593233,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"咔……咔咔……正在覆蓋法令遵守規程……
迴避智慧財產權保護程式。
嗶咔咔咔……要恢復什麼？","0","0"
593234,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"這裡出售有關金碟遊樂園舉辦的陸行鳥競賽用的商品。
等你可以出賽後，還請多多光顧。","0","0"
593235,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"唉，異端審問局的預算最終還是被縮減了。
異端審問官們也開始被解雇。
局裡的氣氛糟糕到了極點。","這件事跟我可是息息相關啊……
我可不想被趕出宿舍露宿街頭啊。
所以無論如何都要抓到異端的證據……","0"
593236,0,1,1,0,0,4235,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"啾——！","0","0"
593237,0,1,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"說起來，我在森林裡徘徊的時候看見了一個
白白的、輕飄飄的、在空中飛的像海狸一樣的東西，
那個也是妖怪嗎？","0","0"
593238,0,1,2,0,0,933,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"欸？你很在意我帶著的這個寵物嗎？
那麼就去烏爾達哈看看吧。
你一定能在那裡找到答案的。","0","0"
593239,0,1,2,0,0,933,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"欸？你很在意我帶著的這個寵物嗎？
那麼就去烏爾達哈看看吧。
你一定能在那裡找到答案的。","0","0"
593240,0,1,2,0,0,933,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"欸？你很在意我帶著的這個寵物嗎？
那麼就在這附近找找線索吧。
你一定能找到答案的。","0","0"
593241,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"唔……終於要到決戰了嗎……
絕對要將皇都死守到底！","0","0"
593242,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"雖說成功擊退了邪龍眷屬，
但是，只要皇都的修繕工作還在繼續，
戰爭就不會迎來真正意義上的結束。","0","0"
593243,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"皇都的安全，由我們神殿騎士團守護！
即使要拼上這條性命……","0","0"
593244,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"您就是打敗邪龍的英雄閣下吧！
作為神殿騎士的一員，我向您表示感謝！","0","0"
593245,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"終於能夠回到我美麗的故鄉隼巢了。
你不知道我有多盼望這一天的到來！","0","0"
593246,0,1,2,0,0,4219,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"這裡也終將變為戰場了啊……","0","0"
593247,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"悲嘆也好、發牢騷也好，失去的東西也不會再回來。
既然如此，還不如開朗地向前走，好好活下去！
你不這麼覺得嗎？","0","0"
593248,0,1,2,0,0,4218,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"下議院的議員們過來幫忙了。
給貧苦的孩子們發放了食物和毯子。
……這個國家，確實在改變著啊。","0","0"
593249,0,1,2,0,0,4219,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"已經將艾斯蒂尼安閣下搬去了神殿騎士團的醫院。
現在，醫院變成了最前線……
眾多的傷患正在進行治療。","0","0"
593250,0,1,2,0,0,4218,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"由您開拓的皇都的未來……
我會和艾默里克大人一起守護。","0","0"
593251,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"皇都內正在進行佈防，
四大名門的騎士團也暫時納入了指揮系統。
我們正在構建銅牆鐵壁般的防衛網！","0","0"
593252,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"維護皇都的秩序，保護民眾的安全。
神殿騎士的職責今後也不會改變。
只要忠實地履行自己的義務就可以了。","0","0"
593253,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"太可怕了……真的太可怕了啊。
但是，即便如此也必須戰鬥！","0","0"
593254,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"邪龍眷屬們撤退了……
但是保險起見，必須嚴密監視各地。","0","0"
593255,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"為了伊修加爾德的和平，我捨棄了一切來到這裡……
那麼，就沒有再迷茫的必要了……不是嗎？","0","0"
593256,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"期盼已久的和平終於……
抱歉，現在確實還不是感傷的時候。
我必須好好履行被賦予的使命……","0","0"
593257,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"我被雲霧街的人們推舉，
成為了下議院的議員。","雖然覺得自己配不上這個身份，
但是為了大家著想還是接受了。
接下來我想要慢慢改變皇都。","0"
593258,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"雲霧街永遠歡迎你。
因為你讓我們這些窮人也終於有夢可做了啊。","0","0"
593259,0,1,2,0,0,762,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"還、還會有壞龍進攻過來嗎？！","0","0"
593260,0,1,2,0,0,950,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"啊，<If(PlayerParameter(4))>姐姐<Else/>哥哥</If>！
你已經把壞龍趕走了吧？","那我還能再見到大白龍嗎？
能再一次坐在大龍的背上在天空中飛翔是我的夢想！","0"
593261,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"無論如何我一定會保護好雲霧街！
決不讓那時候的悲劇重演！","0","0"
593262,0,1,2,0,0,4218,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"<Highlight>ObjectParameter(1)</Highlight>！
你把邪龍那個混蛋打倒了吧！
幹得漂亮！不愧是英雄大人！","0","0"
593263,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"不可思議的是，自從成立了下議院後，
想要加入自警團的志願者在不斷增加。","或許是大家發現了就算身為平民
也有能做到的事而情緒高漲吧。
我也不會輸給他們呢！","0"
593264,0,1,2,0,0,950,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"才才才才才、才沒有害怕！","0","0"
593265,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"……結束了……嗎？","0","0"
593266,0,1,2,0,0,715,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"保護希爾妲大姐頭，是我的使命！
絕對不會讓給別人的！","0","0"
593267,0,1,2,0,0,1071,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"現在是展現我訓練成果的時候了！","0","0"
593268,0,1,2,0,0,4219,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"哎呀哎呀，我們好像都活下來了啊。","0","0"
593269,0,1,2,0,0,4219,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"最近，自警團來了一群活躍的傢伙，
西姆就突然幹勁十足起來了……
這到底是好事還是壞事呢。","0","0"
593270,0,1,2,0,0,933,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"不知怎麼，最近整個皇都都緊張兮兮的。
這種時候我作為“拂曉的人氣招牌”，
要給大家應援！","0","0"
593271,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"<Highlight>ObjectParameter(1)</Highlight>……
祝你旗開得勝！","0","0"
593272,0,1,2,0,0,950,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"<Highlight>ObjectParameter(1)</Highlight>……
太好了，你沒事……真的是太好了！","0","0"
593273,0,1,2,0,0,766,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"上議院和下議院的出現，
能否改變貴族和平民的關係呢……
我不禁會想，那個孩子看到現在的皇都會作何感想。","0","0"
593274,0,1,2,0,0,764,0,763,1,1,1,0,0,0,0,0,0,False,False,False,"您見到過殺死邪龍的英雄嗎？
就是那個激戰之後將威脅皇都的尼德霍格打倒，
拯救了我們性命的傳說中的<If(PlayerParameter(4))>她<Else/>他</If>。","很不巧，我還沒有見過英雄……
如果有一天能見到，我想握住<If(PlayerParameter(4))>她<Else/>他</If>的手對<If(PlayerParameter(4))>她<Else/>他</If>說，
“你讓我看到了未來的希望”。","但是我聽說即使去找也不一定能遇到。
冒險者就是如此地自由自在。
啊……這是多麼浪漫啊！"
593275,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"父親正式發表了隱退聲明，我繼承了爵位。
雖然到現在我還沒有一點實感，
但想想其實不就是這樣嗎？","即使擁有了一個稱號，
我也不會突然變成另外一個人。
我只要以我的方式大步直行就可以了。","0"
593276,0,1,2,0,0,767,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"喲！這不是我的好搭檔嘛！
你來找我是想聽聽皇都最新的傳聞嗎？","但是抱歉啦……我沒有能告訴你的情報。
現在比起和皇都裡好傳謠言的那些人鬼混，
有的是必須要做的正經事呢！","0"
593277,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"<Highlight>ObjectParameter(1)</Highlight>大人，
不知怎的艾馬內蘭少爺最近幹勁十足。
可能是之前的戰鬥，讓他想明白了什麼吧，嗯。","0","0"
593278,0,1,2,0,0,762,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"啊，怎麼會這樣。
皇都竟然變成了戰場……","0","0"
593279,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"和邪龍一夥的這些可惡的龍族……","0","0"
593280,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"這裡是神聖裁判所。
是在戰神面前裁定人們的罪孽的神聖之地。","0","0"
593281,0,1,2,0,0,757,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"啊，得趕快回家去……","0","0"
593282,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"兩院制將會使伊修加爾德的政治發生巨大的變化，
聽貴族的吩咐就能得到安定收入的時代已經結束了。","0","0"
593283,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"如果上層變成戰場，
我雖身手不佳也要持槍上陣！","0","0"
593284,0,1,2,0,0,4229,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"我還是握上了長槍，以防萬一……
只是……戰爭都結束了我還在顫、顫抖……","0","0"
593285,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"自從阿圖瓦雷爾少爺成為了家主，
伯爵府的氣氛也稍微有了些變化。
當然不是說這是壞事哦。","少爺一定是在繼承艾德蒙大人意志的同時，
也想迎合時代的變化進行改變吧。
我也會努力助其一臂之力的。","0"
593286,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"艾斯蒂尼安閣下溜出了醫院，
不知道去了什麼地方。","我不認為他是那種一聲不吭就踏上旅行的人，
但不知怎的又覺得這才像他。
一定還會再見到他的……是吧？","0"
593287,0,1,2,0,0,933,735,0,1,1,1,0,0,0,0,0,0,False,False,False,"龍族進攻過來的時候，為了保護大家，
我拿出了許久未用的魔導書。","召喚出來的卡邦庫爾怎麼樣了？
求你別問這個問題……","0"
593288,0,1,2,0,0,762,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"啊，<Highlight>ObjectParameter(1)</Highlight>大人……
我、我是新來的，叫索蕾特……","對、對不起……
我沒想到憧憬已久的英雄大人會和我說話……","0"
593289,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"哦！我還以為是誰呢，這不是殺死了邪龍的英雄嗎？！
第一次見面的時候，我做夢都沒有想到
你會打倒皇都的敵人。","我們作為負責鳴響警鐘的人，
為了保衛皇都，也必須奮起努力了啊！","0"
593290,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"不斷提升機工技術的斯特凡尼維安大人、
將希望賭在雲海探索上的奧瓦艾爾大人、
率領薔薇騎兵團的拉妮艾特大人……","大家為了艾因哈特家族的未來都在拼盡全力……
啊，嘲笑無力的我吧……","0"
593291,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"奧爾什方在最後讓你展現的笑容。
寄託其中的願望成為了打敗邪龍的力量，
為眾多的人們帶去了歡笑。","所以我也決定要挺胸抬頭地走下去。
當然，我並沒有忘記失去的痛苦。","但是……即便如此，也必須微笑。
為了他……微笑。"
593292,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"沉浸在深深的悲痛中的弗朗塞爾大人，
也要再次面向前方邁出腳步了。
那我們就要做他強而有力的後盾！","0","0"
593293,0,1,2,0,0,737,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"最近，異端者的數量急劇減少了。
我們異端審問官的用武之地也越來越少。
啊，真是太討厭了。","0","0"
593294,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"聽說大多數異端者都投降了。
但是，如何裁決與召喚蠻神濕婆有關的異端者，
成為了一大難題……","0","0"
593295,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"我的心情還沒有完全平復。
因為奧爾什方大人對我來說非常重要。","……但是，大人他也一定不想看到
一直沉浸在悲痛之中的我吧。
所以今天也要打起精神好好做菜！","0"
593296,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"……抱歉，我有點緊張……","0","0"
593297,0,1,1,0,0,756,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"時代改變了。
教皇陛下沒有了，邪龍被打敗了。
但是，保衛皇都的我們的使命並沒有改變。","0","0"
593298,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"啊，戰爭神哈羅妮啊……","0","0"
593299,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"艾默里克閣下的領導能力真是太出色了。
與聖龍結盟，擊退邪龍大軍，
最終拯救了皇都……","0","0"
593300,0,1,2,0,0,4219,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"嗯，馬上就是換班的時間了……
雖然邪龍被打倒了，但它的眷屬並沒有完全消失……
現在還不能放鬆警惕。","0","0"
593301,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"邪龍什麼的，本來想用我的神槍一下把它刺穿來著……
沒想到讓你搶先了！","0","0"
593302,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"你來了……歡迎你的來訪。
然後，我想向你表示感謝。
謝謝你打倒了邪龍。","雖然現在還有不少頭腦頑固的人，
但是我們也在一點點改變這個國家。
這些都多虧了你的幫助……戰友啊，謝謝。","0"
