key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
560,"花崗岩雨",False,405,3,0,0,0,1382,2099,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,2,10,0,True,0,0,0,0,0,False,0,0,240,0,0,0,3,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
561,"迴旋踢",False,405,3,0,8,24,1299,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,5,3,0,True,0,0,0,0,0,False,30,0,300,0,0,0,3,7,0,1,0,0,0,0,False,False,1,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
562,"地爆彈",False,405,3,0,8,24,1300,2041,0,-1,0,0,False,25,False,False,False,False,False,False,True,False,False,0,True,True,2,3,0,True,0,0,0,0,0,False,25,0,60,0,0,0,5,1,0,1,0,0,0,0,False,False,1,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
563,"猛毒黏液",False,405,3,0,8,24,1383,2100,0,-1,0,0,False,25,False,False,False,True,False,False,False,False,False,0,True,True,2,6,0,True,0,0,0,0,0,False,10,0,150,0,0,0,6,7,0,1,0,0,0,0,False,False,0,0,False,True,True,False,True,True,False,False,True,0,False,False,False,False,0
564,"空降",False,405,3,0,0,0,1384,2101,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,2,10,0,True,0,0,0,0,0,False,0,0,0,0,0,0,3,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,False,0,False,False,False,False,0
565,"カラードラゴン：飛び立ち消滅",False,405,0,0,0,0,1385,1875,0,-1,0,0,False,3,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
566,"泡泡吐息",False,405,3,0,8,24,1301,2042,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,3,6,0,True,0,0,0,0,0,False,25,0,60,0,0,0,5,6,0,1,0,0,0,0,False,False,4,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
567,"大剪鉗",False,405,3,0,0,0,1302,1875,0,-1,0,0,False,3,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,False,0,0,60,0,0,0,1,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
568,"泡泡浴",False,405,3,0,8,24,1303,2043,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,3,6,0,True,0,0,0,0,0,False,25,0,60,0,0,0,0,0,0,1,0,0,0,0,False,False,5,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
569,"蟹甲流",False,405,3,0,8,24,1304,2044,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,3,6,0,True,0,0,0,0,0,False,25,0,60,0,0,0,1,7,0,1,0,0,0,0,False,False,5,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
570,"猛啄",False,405,3,0,0,0,1305,1875,0,-1,0,0,False,3,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,False,0,0,60,0,0,0,2,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
571,"禽臭",False,405,3,0,8,24,1306,2045,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,3,6,0,True,0,0,0,0,0,False,25,0,60,0,0,0,5,7,0,1,0,0,0,0,False,False,3,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
572,"餿嗝",False,405,3,0,8,24,1307,2046,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,3,6,0,True,0,0,0,0,0,False,25,0,60,0,0,0,5,7,0,1,0,0,0,0,False,False,3,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
573,"投擲沙丁魚",False,405,3,0,0,0,1308,1875,0,-1,0,0,False,25,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,False,0,0,60,0,0,0,2,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
574,"反哺",False,405,3,0,0,0,1309,1875,0,-1,0,0,False,25,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,False,0,0,60,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
575,"擊倒",False,405,3,0,0,0,1310,1875,0,-1,0,0,False,3,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,False,0,0,60,0,0,0,3,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
576,"吸氣",False,405,3,0,0,0,1311,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,3,12,0,True,0,0,0,0,0,False,0,0,60,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
577,"グゥーブー：飲み込む",False,405,0,0,0,0,1312,1875,0,-1,0,0,False,3,False,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,0,0,60,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
578,"グゥーブー：吐きだす",False,405,0,0,0,0,1313,1875,0,-1,0,0,False,3,False,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,0,0,60,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
579,"發霉噴嚏",False,405,3,0,8,24,1314,2048,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,3,6,0,True,0,0,0,0,0,False,25,0,60,0,0,0,5,7,0,1,0,0,0,0,False,False,4,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
580,"患病噴嚏",False,405,3,0,8,24,1315,2049,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,3,6,0,True,0,0,0,0,0,False,25,0,60,0,0,0,5,2,0,1,0,0,0,0,False,False,4,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
581,"アトモス：吸い込み",False,405,3,0,0,0,1316,2050,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,3,12,0,True,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
582,"アトモス：吐きだし",False,405,3,0,0,0,1317,2051,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,3,12,0,True,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
583,"詭異視線",False,405,3,0,8,24,1318,2052,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,3,6,0,True,0,0,0,0,0,False,25,0,60,0,0,0,5,7,0,1,0,0,0,0,False,False,5,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
584,"腐爛吐息",False,405,3,0,8,24,1319,2053,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,3,6,0,True,0,0,0,0,0,False,10,0,250,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
585,"咒言",False,405,3,0,8,24,1320,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,5,3,0,True,0,0,0,0,0,False,25,0,60,0,0,0,5,7,0,1,0,0,0,0,False,False,1,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
586,"怨念",False,405,3,0,8,24,1321,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,5,3,0,True,0,0,0,0,0,False,25,0,60,0,0,0,5,7,0,1,0,0,0,0,False,False,1,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
587,"滲透",False,405,4,0,0,0,1322,1875,0,-1,0,0,False,3,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,0,0,60,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
588,"雷胞",False,405,3,0,8,24,1323,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,4,3,2,True,0,0,0,0,0,False,25,0,60,0,0,0,2,7,0,1,0,0,0,0,False,False,2,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
589,"刺胞",False,405,3,0,8,24,1324,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,4,3,2,True,0,0,0,0,0,False,25,0,60,0,0,0,2,7,0,1,0,0,0,0,False,False,2,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
590,"咩叫",False,405,3,0,8,24,1325,2054,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,5,3,0,True,0,0,0,0,0,False,25,0,60,0,0,0,0,0,0,1,0,0,0,0,False,False,1,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
591,"衝撞",False,405,3,0,0,0,1326,1875,0,-1,0,0,False,3,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,False,0,0,60,0,0,0,3,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
592,"搖籃曲",False,405,3,0,8,24,1327,2055,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,5,3,0,True,0,0,0,0,0,False,30,0,60,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
593,"芳香",False,405,3,0,0,0,0,1875,0,-1,0,0,False,0,True,True,False,False,False,False,False,False,False,0,True,True,5,8,0,True,0,0,0,0,0,False,0,0,60,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
594,"尖嘯",False,405,3,0,8,24,0,1875,0,-1,0,0,False,0,True,True,False,False,False,False,False,False,False,0,True,True,5,12,0,True,0,0,0,0,0,False,50,0,60,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
595,"投石",False,405,3,0,8,24,1330,1875,0,-1,0,0,False,25,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,False,25,0,60,0,0,0,3,7,0,1,0,0,0,0,False,False,0,0,False,True,True,False,True,True,False,False,True,0,False,False,False,False,0
596,"野蠻咆哮",False,405,3,0,8,24,1331,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,5,3,0,True,0,0,0,0,0,False,25,0,60,0,0,0,5,7,0,1,0,0,0,0,False,False,1,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
597,"ドラゴン毒沼：発生ループ",False,405,3,0,0,0,0,1875,0,-1,0,0,False,31,False,False,False,False,False,False,True,False,False,0,True,True,2,6,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
598,"ドラゴン毒沼：消滅",False,405,0,0,0,0,0,1875,0,-1,0,0,False,3,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
599,"生命水",False,405,4,0,8,24,1332,1875,0,-1,0,0,False,3,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,25,0,60,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
600,"骨灰",False,405,3,0,8,24,1333,1875,0,-1,0,0,False,25,False,False,False,False,False,False,True,False,False,0,True,True,2,3,0,True,0,0,0,0,0,False,25,0,60,0,0,0,5,7,0,1,0,0,0,0,False,False,1,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
601,"號叫",False,405,3,0,0,0,1334,1875,0,-1,0,0,False,3,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,False,0,0,60,0,0,0,3,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
602,"哀叫",False,405,3,0,8,24,1335,2077,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,5,3,0,True,0,0,0,0,0,False,30,0,60,0,0,0,5,7,0,1,0,0,0,0,False,False,1,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
603,"驚叫",False,405,3,0,8,24,1336,2078,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,5,3,0,True,0,0,0,0,0,False,30,0,60,0,0,0,5,7,0,1,0,0,0,0,False,False,1,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
604,"臭氣",False,405,3,0,8,24,1337,2079,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,3,12,0,True,0,0,0,0,0,False,30,0,300,0,0,0,0,0,0,1,0,0,0,0,False,False,5,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
605,"甜氣",False,405,3,0,0,0,1338,2080,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,3,12,0,True,0,0,0,0,0,False,0,0,60,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
606,"藤鞭穿刺",False,405,3,0,8,24,1339,2081,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,4,6,8,True,0,0,0,0,0,False,25,0,60,0,0,0,2,7,0,1,0,0,0,0,False,False,2,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
607,"防守策略",False,405,4,0,8,24,1340,1875,0,-1,0,0,False,3,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,30,0,60,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
608,"切裂",False,405,3,0,0,0,1341,1875,0,-1,0,0,False,3,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,False,0,0,60,0,0,0,2,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
609,"大手",False,405,3,0,8,24,1342,2097,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,3,6,0,True,0,0,0,0,0,False,30,0,60,0,0,0,3,7,0,1,0,0,0,0,False,False,5,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
610,"死亡之爪",False,405,3,0,0,0,1343,1875,0,-1,0,0,False,25,False,False,False,True,False,False,False,False,False,0,True,False,1,25,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
611,"デスクロー：デスクロー解除",False,405,0,0,0,0,0,0,0,-1,0,0,False,3,False,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
612,"碎骨拳",False,405,3,0,0,0,1345,1875,0,-1,0,0,False,3,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,False,0,0,60,0,0,0,3,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
613,"落肘",False,405,3,0,8,24,1346,2082,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,3,6,0,True,0,0,0,0,0,False,25,0,60,0,0,0,3,7,0,1,0,0,0,0,False,False,5,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
614,"燒心",False,405,3,0,8,24,1347,2083,0,-1,0,0,False,25,False,False,False,False,False,False,True,False,False,0,True,True,2,8,0,True,0,0,0,0,0,False,30,0,60,0,0,0,5,1,0,1,0,0,0,0,False,False,1,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
615,"無意",False,405,0,0,0,0,1348,1875,0,-1,0,0,False,3,False,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,0,0,60,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
616,"火熱",False,405,0,0,0,0,1349,1875,0,-1,0,0,False,3,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,0,0,60,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
617,"狂熱",False,405,0,0,0,0,1350,1875,0,-1,0,0,False,3,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,0,0,60,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
618,"雙重碎擊",False,405,3,0,8,24,1351,2084,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,3,6,0,True,0,0,0,0,0,False,25,0,60,0,0,0,3,7,0,1,0,0,0,0,False,False,5,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
619,"毀滅毒針",False,405,3,0,0,0,1352,1875,0,-1,0,0,False,3,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,False,0,0,600,0,0,0,2,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
620,"猙獰劈砍",False,405,3,0,0,0,1353,1875,0,-1,0,0,False,25,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,False,0,0,60,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
621,"猙獰光環",False,405,3,0,0,0,1354,2085,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,5,6,0,True,0,0,0,0,0,False,0,0,60,0,0,0,1,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
622,"荒蕪新星",False,405,3,0,8,24,1355,2086,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,4,12,8,True,0,0,0,0,0,False,40,0,60,0,0,0,5,7,0,1,0,0,0,0,False,False,2,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
623,"地獄葬送",False,405,4,0,8,24,1356,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,35,0,250,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
624,"猙獰命運",False,405,3,0,0,0,1357,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,3,8,0,True,0,0,0,0,0,False,0,0,60,0,0,0,1,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
625,"十噸橫掃",False,405,3,0,8,24,1358,2071,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,3,6,0,True,0,0,0,0,0,False,25,0,60,0,0,0,3,7,0,1,0,0,0,0,False,False,5,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
626,"十噸迴轉",False,405,3,0,8,24,1359,2072,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,5,6,0,True,0,0,0,0,0,False,35,0,60,0,0,0,3,7,0,1,0,0,0,0,False,False,1,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
627,"百噸橫掃",False,405,3,0,10,24,1360,2073,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,3,6,0,True,0,0,0,0,0,False,25,0,60,0,0,0,3,7,0,1,0,0,0,0,False,False,5,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
628,"百噸迴轉",False,405,3,0,11,24,1361,2074,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,5,8,0,True,0,0,0,0,0,False,40,0,450,0,0,0,3,7,0,1,0,0,0,0,False,False,1,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
629,"怒視",False,405,3,0,8,24,1362,2075,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,4,17,7,True,0,0,0,0,0,False,30,0,200,0,0,0,5,5,0,1,0,0,0,0,False,False,2,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
630,"野性",False,405,4,0,0,0,1363,1875,0,-1,0,0,False,3,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
631,"眼魔之眼",False,405,3,0,8,24,1364,2076,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,3,15,0,True,0,0,0,0,0,False,25,0,0,0,0,0,5,5,0,1,0,0,0,0,False,False,297,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
632,"火鱗甲",False,405,3,0,8,24,466,1875,0,-1,0,0,False,3,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,15,0,300,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
633,"利爪",False,551,2,0,8,7,1368,1875,0,-1,0,0,False,3,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,False,0,0,30,77,0,0,5,4,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
634,"黃寶石之光",False,552,2,0,8,7,1369,1643,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,2,5,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,4,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
635,"硬化",False,553,4,0,8,4,1367,1875,0,-1,0,20,False,0,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,0,0,1200,80,0,0,0,0,0,2,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
636,"衝撞",False,554,2,0,8,7,1366,1875,0,-1,0,40,False,3,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,False,0,0,400,79,0,0,5,4,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
637,"突風",False,561,2,0,8,9,7187,7188,0,-1,0,0,False,25,False,False,False,True,False,False,False,False,False,0,True,True,2,5,0,True,0,0,0,0,0,False,10,0,30,77,0,0,5,3,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
638,"吹飛",False,563,4,0,8,9,1372,1875,0,-1,0,1,False,5,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,False,0,0,900,80,0,0,5,3,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
639,"下行突風",False,562,2,0,8,9,1371,1644,0,-1,0,0,False,25,False,False,False,True,False,False,False,False,False,0,True,False,2,5,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,3,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
640,"綠寶石之光",False,564,4,0,8,9,1373,1875,0,-1,0,40,False,25,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,False,0,0,600,79,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
641,"岩石破壞者",False,405,3,0,0,0,1430,2089,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,True,3,6,0,True,0,0,0,0,0,False,0,0,0,0,0,0,3,4,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
642,"激震",False,405,3,0,0,0,1431,2090,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,True,2,100,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,4,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
643,"山崩",False,405,3,0,8,24,1432,2091,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,3,16,0,True,0,0,0,0,0,False,0,0,0,0,0,0,3,4,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
644,"大地重壓",False,405,3,0,10,24,1433,2092,0,-1,0,0,False,100,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,30,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
645,"花崗岩牢獄",False,405,3,0,0,0,1434,2093,0,-1,0,0,False,100,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
646,"タイタン：時限爆弾岩",False,405,3,0,0,0,1435,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
647,"猙獰劈砍",False,405,3,0,0,0,1353,1875,0,-1,0,0,False,25,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,False,0,0,30,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
648,"猙獰命運",False,405,3,0,0,0,1357,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,True,True,3,8,0,True,0,0,0,0,0,False,0,0,80,0,0,0,1,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
649,"荒蕪新星",False,405,3,0,8,24,1747,2187,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,True,4,55,6,True,0,0,0,0,0,False,30,0,80,0,0,0,5,7,0,1,0,0,0,0,False,False,2,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
650,"地裂",False,405,3,0,11,24,1436,2094,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,True,4,35,6,True,0,0,0,0,0,False,30,0,0,0,0,0,3,4,0,1,0,0,0,0,False,False,9,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
