key,0,1,2,3,4,5,6
311,1,0,150831,0,"
騎乘狀態下在<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>狀態效果<UIGlow>01</UIGlow><UIForeground>01</UIForeground>中會顯示<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>騎乘圖示<UIGlow>01</UIGlow><UIForeground>01</UIForeground>。圖示上的數位為這次租借的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>剩餘時間<UIGlow>01</UIGlow><UIForeground>01</UIForeground>。

執行特殊快速鍵中的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>跳下<UIGlow>01</UIGlow><UIForeground>01</UIForeground>可以自己主動下鳥
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※要注意的是下鳥後所騎的陸行鳥也會自動離開。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","",""
312,0,0,0,0,"","",""
313,0,0,0,0,"","",""
314,0,0,0,0,"","",""
315,0,0,0,0,"","",""
316,0,0,0,0,"","",""
317,0,0,0,0,"","",""
318,0,0,0,0,"","",""
319,0,0,0,0,"","",""
320,1,0,150841,0,"
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>運輸站<UIGlow>01</UIGlow><UIForeground>01</UIForeground>是提供在特定區間內自動移動服務的網站。

這種服務可以保證在計畫時間內將玩家安全地送到目的地。如果遇到臨時有事卻還需要移動的情況，不妨嘗試一下這種服務。","",""
321,0,0,0,0,"","",""
322,0,0,0,0,"","",""
323,0,0,0,0,"","",""
324,0,0,0,0,"","",""
325,0,0,0,0,"","",""
326,0,0,0,0,"","",""
327,0,0,0,0,"","",""
328,0,0,0,0,"","",""
329,0,0,0,0,"","",""
330,1,0,150851,0,"
騎乘狀態下在<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>狀態效果<UIGlow>01</UIGlow><UIForeground>01</UIForeground>中會顯示<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>騎乘圖示<UIGlow>01</UIGlow><UIForeground>01</UIForeground>。

執行特殊快速鍵中的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>跳下<UIGlow>01</UIGlow><UIForeground>01</UIForeground>可以自己主動從運輸坐騎上下來。
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※要注意的是下來後所騎的運輸坐騎也會自動離開。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","",""
331,1,0,150851,0,"
騎乘狀態下在<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>狀態效果<UIGlow>01</UIGlow><UIForeground>01</UIForeground>中會顯示<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>騎乘圖示<UIGlow>01</UIGlow><UIForeground>01</UIForeground>。

執行特殊快速鍵中的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>跳下<UIGlow>01</UIGlow><UIForeground>01</UIForeground>可以自己主動從運輸坐騎上下來。
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※要注意的是下來後所騎的運輸坐騎也會自動離開。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","",""
332,0,0,0,0,"","",""
333,0,0,0,0,"","",""
334,0,0,0,0,"","",""
335,0,0,0,0,"","",""
336,0,0,0,0,"","",""
337,0,0,0,0,"","",""
338,0,0,0,0,"","",""
339,0,0,0,0,"","",""
340,1,0,150861,0,"
獲得了<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>專屬陸行鳥<UIGlow>01</UIGlow><UIForeground>01</UIForeground>！

使用<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>陸行鳥笛<UIGlow>01</UIGlow><UIForeground>01</UIForeground>可以學會召喚專屬陸行鳥的技能。專屬陸行鳥與租借的陸行鳥不同，召喚出來之後沒有任何時間限制。不過要注意的是，城內與迷宮內這種封閉的場所無法召喚專屬陸行鳥。","",""
341,1,0,150862,0,"
召喚專屬陸行鳥的技能追加到了<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>坐騎一覽<UIGlow>01</UIGlow><UIForeground>01</UIForeground>中。這類技能同樣可以設置在快速鍵上隨時使用。

以後可以隨時騎著自己的陸行鳥馳騁在艾奧傑亞大地上了。","",""
342,0,0,0,0,"","",""
343,1,0,150864,0,"
另外，專屬陸行鳥還有多種專用裝備。

在設定選單的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>角色<UIGlow>01</UIGlow><UIForeground>01</UIForeground>分類下點擊<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>搭檔<UIGlow>01</UIGlow><UIForeground>01</UIForeground>按鈕可以打開搭檔視窗，在這裡可以隨意更換專屬陸行鳥的裝備。","",""
344,0,0,0,0,"","",""
345,0,0,0,0,"","",""
346,0,0,0,0,"","",""
347,0,0,0,0,"","",""
348,0,0,0,0,"","",""
349,0,0,0,0,"","",""
350,1,0,150871,0,"
在騎乘狀態下再次使用<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>專屬陸行鳥<UIGlow>01</UIGlow><UIForeground>01</UIForeground>技能可以主動從陸行鳥上下來。

另外，右鍵點擊騎乘圖示也會主動下鳥。","",""
351,1,0,150871,0,"
在騎乘狀態下再次使用<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>專屬陸行鳥<UIGlow>01</UIGlow><UIForeground>01</UIForeground>技能可以主動從陸行鳥上下來。

另外，選中騎乘圖示並按下確認鍵也會主動下鳥。","",""
352,0,0,0,0,"","",""
353,0,0,0,0,"","",""
354,0,0,0,0,"","",""
355,0,0,0,0,"","",""
356,0,0,0,0,"","",""
357,0,0,0,0,"","",""
358,0,0,0,0,"","",""
359,0,0,0,0,"","",""
360,1,0,151151,0,"
專屬陸行鳥可以一起並肩作戰了！

一起參加戰鬥的陸行鳥會逐漸成長。

如果是跟與你有著相似實力的敵人進行戰鬥的話，
陸行鳥或許能夠更有效率地獲得成長。","",""
361,1,0,151152,0,"
想讓陸行鳥參加戰鬥時需要用到<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>基沙爾野菜<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，這是它們最喜歡的食物。

<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>基沙爾野菜<UIGlow>01</UIGlow><UIForeground>01</UIForeground>可以在商店中購買。在野外使用便可以召喚出陸行鳥一起戰鬥。

冒險路上有夥伴相伴，旅途中一定會更加熱鬧！","",""
362,0,0,0,0,"","",""
363,0,0,0,0,"","",""
364,0,0,0,0,"","",""
365,0,0,0,0,"","",""
366,0,0,0,0,"","",""
367,0,0,0,0,"","",""
368,0,0,0,0,"","",""
369,0,0,0,0,"","",""
370,1,0,151161,0,"
在接下來的30分鐘內陸行鳥都會一起進行戰鬥。

召喚出來時，陸行鳥會忠誠地跟隨在玩家身後。通過技能功能表中<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>行動指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>分類下的指令可以對其發出各種命令。","",""
371,1,0,151162,0,"
想要陸行鳥參戰時，下達<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>自由戰術<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的指令便可以令其自動發動攻擊。

戰鬥結束後可以通過<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>離開<UIGlow>01</UIGlow><UIForeground>01</UIForeground>命令來令陸行鳥離開現場回巢休息。","",""
372,1,0,151163,0,"
要再次召喚陸行鳥出來戰鬥時需要重新消耗<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>基沙爾野菜<UIGlow>01</UIGlow><UIForeground>01</UIForeground>。

與好搭檔一起迎戰強敵吧！","",""
373,0,0,0,0,"","",""
374,0,0,0,0,"","",""
375,0,0,0,0,"","",""
376,0,0,0,0,"","",""
377,0,0,0,0,"","",""
378,0,0,0,0,"","",""
379,0,0,0,0,"","",""
380,1,0,151461,0,"
陸行鳥提升技能等級之後會得到相應數量的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>“技能點”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>。

通過消費技能點可以讓搭檔陸行鳥學會很多戰鬥中的技能。","",""
381,1,0,151462,0,"
陸行鳥的技能分為<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>“防護”“進攻”“治療”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>三種類型。

學會防護類技能之後便可以執行<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>“防護戰術”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的指令，肩負起衝鋒在前守護他人的職責。","",""
382,1,0,151463,0,"
學會進攻類技能之後可以執行<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>“進攻戰術”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的指令，陸行鳥會發出各種強力的攻擊。

學會治療類技能之後可以執行<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>“治療戰術”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的指令，陸行鳥會治療玩家的HP。","",""
383,1,0,151464,0,"
陸行鳥的成長方向完全由玩家來決定。

合理考慮技能點的分配，培養出最合適的搭檔吧！","",""
384,0,0,0,0,"","",""
385,0,0,0,0,"","",""
386,0,0,0,0,"","",""
387,0,0,0,0,"","",""
388,0,0,0,0,"","",""
389,0,0,0,0,"","",""
390,0,0,0,0,"","",""
391,0,0,0,0,"","",""
392,0,0,0,0,"","",""
393,0,0,0,0,"","",""
394,0,0,0,0,"","",""
395,0,0,0,0,"","",""
396,0,0,0,0,"","",""
397,0,0,0,0,"","",""
398,0,0,0,0,"","",""
399,0,0,0,0,"","",""
400,1,0,150451,0,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>討伐筆記<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

專門為<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>戰鬥精英<UIGlow>01</UIGlow><UIForeground>01</UIForeground>和<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>魔法導師<UIGlow>01</UIGlow><UIForeground>01</UIForeground>兩類職業準備的內容。

通過打倒作為討伐目標的敵人可以得到相應的報酬。在設定選單的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>手冊管理<UIGlow>01</UIGlow><UIForeground>01</UIForeground>分類中選擇<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>討伐筆記<UIGlow>01</UIGlow><UIForeground>01</UIForeground>或者按<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>H鍵<UIGlow>01</UIGlow><UIForeground>01</UIForeground>可以進行查看。","",""
401,1,0,150452,0,"
打開討伐筆記後，可以在分類中選擇職業及難度等級來列出相應的討伐目標。

完成打倒指定敵人的目標後會得到相應的報酬。打之前建議先確認目標敵人的數量以及主要的生活區域。","",""
402,1,0,150453,0,"
選中討伐目標敵人之後，地圖上的敵人頭上就會自動出現記號。這樣就能很輕易地找到它們。

發現標有討伐記號的敵人就儘快打倒它們吧。","",""
403,1,0,150451,0,"
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>討伐筆記<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

專門為<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>戰鬥精英<UIGlow>01</UIGlow><UIForeground>01</UIForeground>和<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>魔法導師<UIGlow>01</UIGlow><UIForeground>01</UIForeground>兩類職業準備的內容。

通過打倒作為討伐目標的敵人可以得到相應的報酬。在設定選單的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>手冊管理<UIGlow>01</UIGlow><UIForeground>01</UIForeground>分類中選擇<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>筆記<UIGlow>01</UIGlow><UIForeground>01</UIForeground>可以進行查看。","",""
404,1,0,150452,0,"
打開討伐筆記後，可以在分類中選擇職業及難度等級來列出相應的討伐目標。

完成打倒指定敵人的目標後會得到相應的報酬。打之前建議先確認目標敵人的數量以及主要的生活區域。","",""
405,1,0,150453,0,"
選中討伐目標敵人之後，地圖上的敵人頭上就會自動出現記號。這樣就能很輕易地找到它們。

發現標有討伐記號的敵人就儘快打倒它們吧。","",""
406,0,0,0,0,"","",""
407,0,0,0,0,"","",""
408,0,0,0,0,"","",""
409,0,0,0,0,"","",""
410,1,0,150881,0,"
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>大國防聯軍<UIGlow>01</UIGlow><UIForeground>01</UIForeground>是各城邦面臨危機時設立的軍事組織。
組織內的地位以<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>軍銜<UIGlow>01</UIGlow><UIForeground>01</UIForeground>來表示。

在角色視窗中個人資訊欄目下可以查看自己當前的軍銜。","",""
411,1,0,150882,0,"
一名玩家無法同時加入多個大國防聯軍。

不過即使加入了其中一國的軍隊，以後也可以改變自己的所屬。","",""
412,1,0,150883,0,"
打開“貨幣一覽”可以在“共通”中看到貨幣的分欄，在這一欄裡可以查看當前持有的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>軍票<UIGlow>01</UIGlow><UIForeground>01</UIForeground>數量。

利用軍票可以換到專屬陸行鳥以及各種軍隊內部的物品。提升軍銜時也需要交納一定的軍票，晉升之後會有很多好處，絕對不可錯過。","",""
413,0,0,0,0,"","",""
414,0,0,0,0,"","",""
415,0,0,0,0,"","",""
416,0,0,0,0,"","",""
417,0,0,0,0,"","",""
418,0,0,0,0,"","",""
419,0,0,0,0,"","",""
420,1,0,150941,0,"
在軍隊中，<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>軍需品<UIGlow>01</UIGlow><UIForeground>01</UIForeground>和<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>補給品<UIGlow>01</UIGlow><UIForeground>01</UIForeground>都是不可或缺的。籌備這些物品可以獲得相應的經驗值和軍票作為回報。

與所屬軍隊的人事負責人及軍隊理符發行人對話，選擇<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>籌備任務<UIGlow>01</UIGlow><UIForeground>01</UIForeground>後便可以交納相應物品了。","",""
421,1,0,150942,0,"
需要籌備的物品每天都會有所改變。通過快速選單中的任務情報可以隨時隨地進行查看。","",""
422,0,0,0,0,"","",""
423,0,0,0,0,"","",""
424,0,0,0,0,"","",""
425,0,0,0,0,"","",""
426,0,0,0,0,"","",""
427,0,0,0,0,"","",""
428,0,0,0,0,"","",""
429,0,0,0,0,"","",""
430,1,0,150951,0,"
為了強化軍備，大國防聯軍通常需要收集乙太化裝備等各種<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>稀有品<UIGlow>01</UIGlow><UIForeground>01</UIForeground>。

稀有品在查看道具情報時可以判斷出來，通常是<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>可以出售<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的裝備，並且名字為<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>白色之外的顏色<UIGlow>01</UIGlow><UIForeground>01</UIForeground>。","",""
431,1,0,150952,0,"
與所屬軍隊的人事負責人及軍隊理符發行人對話，交納盡可能多的稀有品吧！","",""
432,0,0,0,0,"","",""
433,0,0,0,0,"","",""
434,0,0,0,0,"","",""
435,0,0,0,0,"","",""
436,0,0,0,0,"","",""
437,0,0,0,0,"","",""
438,0,0,0,0,"","",""
439,0,0,0,0,"","",""
440,1,0,150961,0,"
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>公會<UIGlow>01</UIGlow><UIForeground>01</UIForeground>是冒險者之間自由結成的組織。

雖然是處於大國防聯軍管理之下，不過相對而言並沒有什麼特別的規定，完完全全是玩家自己掌控的組織。","",""
441,1,0,150962,0,"
在加入公會之後，累積<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>公會經驗<UIGlow>01</UIGlow><UIForeground>01</UIForeground>可以提升公會的等級，累積<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>公會戰績<UIGlow>01</UIGlow><UIForeground>01</UIForeground>則可以換取專用道具。","",""
442,1,0,150963,0,"
擔任公會長的玩家需要收集其他三名玩家的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>署名<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，之後再向大國防聯軍中的負責人提交申請便可以建立公會。","",""
443,0,0,0,0,"","",""
444,0,0,0,0,"","",""
445,0,0,0,0,"","",""
446,0,0,0,0,"","",""
447,0,0,0,0,"","",""
448,0,0,0,0,"","",""
449,0,0,0,0,"","",""
450,1,0,151121,0,"
有人向你提出了為創建<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>公會<UIGlow>01</UIGlow><UIForeground>01</UIForeground>進行<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>署名<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的請求。署名之後，當公會創建成功時你會作為創建人員自動加入。

要創建公會需要三位不同玩家的署名，確認過請求人之後要不要署名就看自己的意願了。","",""
451,0,0,0,0,"","",""
452,0,0,0,0,"","",""
453,0,0,0,0,"","",""
454,0,0,0,0,"","",""
455,0,0,0,0,"","",""
456,0,0,0,0,"","",""
457,0,0,0,0,"","",""
458,0,0,0,0,"","",""
459,0,0,0,0,"","",""
460,1,0,151131,0,"
成功加入玩家自行創建的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>公會<UIGlow>01</UIGlow><UIForeground>01</UIForeground>組織！

今後可以利用“公會頻道”與其他的隊員進行交流了。","",""
461,1,0,151132,0,"
所屬公會的情報可以通過快速選單中<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>社交<UIGlow>01</UIGlow><UIForeground>01</UIForeground>分類下的“公會”按鈕來打開公會視窗進行查看。

在公會視窗中還可以設置玩家的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>階級<UIGlow>01</UIGlow><UIForeground>01</UIForeground>和每個階級所擁有的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>許可權<UIGlow>01</UIGlow><UIForeground>01</UIForeground>。","",""
462,1,0,151133,0,"
階級的許可權包括<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>任命階級<UIGlow>01</UIGlow><UIForeground>01</UIForeground>、<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>招待成員<UIGlow>01</UIGlow><UIForeground>01</UIForeground>以及<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>除名<UIGlow>01</UIGlow><UIForeground>01</UIForeground>幾種。安排人員許可權時一定要慎重。","",""
463,1,0,151134,0,"
成員的各種行動會為整個公會累積<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>公會經驗<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，累積到一定程度後會提升<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>公會等級<UIGlow>01</UIGlow><UIForeground>01</UIForeground>。

公會等級提升之後不但可以由玩家自己設計<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>徽章<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，還能夠使用<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>房屋系統<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的功能創建公會的根據地。","",""
464,0,0,0,0,"","",""
465,0,0,0,0,"","",""
466,0,0,0,0,"","",""
467,0,0,0,0,"","",""
468,0,0,0,0,"","",""
469,0,0,0,0,"","",""
470,1,0,151361,0,"
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>公會儲物櫃<UIGlow>01</UIGlow><UIForeground>01</UIForeground>是供公會所有成員共同使用的道具倉庫。放置在大國防聯軍總部中，可以隨時使用。

使用儲物櫃的許可權還可以根據公會中的不同階級分別進行設置。具體分為<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>“全員可使用”、“管理員可使用”和“禁止使用”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>三種。","",""
471,1,0,151362,0,"
隨著公會等級的提升，儲物櫃的容量也會越來越大。

公會儲物櫃是整個公會的共同財產，在存放道具時請務必小心謹慎！","",""
472,0,0,0,0,"","",""
473,0,0,0,0,"","",""
474,0,0,0,0,"","",""
475,0,0,0,0,"","",""
476,0,0,0,0,"","",""
477,0,0,0,0,"","",""
478,0,0,0,0,"","",""
479,0,0,0,0,"","",""
480,1,0,151371,0,"
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>“公會徽章”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>可以說是一個公會的標誌。

與大國防聯軍總部的公會徽章負責人對話可以對會徽進行設計和修改。不過需要當前所在階級擁有<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>“編輯徽章”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的許可權才行。","",""
481,1,0,151372,0,"
當公會等級提升到一定級別時，還可以將設計好的徽章裝飾到一部分裝備上。
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※可以在裝備的詳細情報介面查看是否可以裝飾。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

設計出來漂亮的徽章，和戰友們一起裝飾上吧！","",""
482,0,0,0,0,"","",""
483,0,0,0,0,"","",""
484,0,0,0,0,"","",""
485,0,0,0,0,"","",""
486,0,0,0,0,"","",""
487,0,0,0,0,"","",""
488,0,0,0,0,"","",""
489,0,0,0,0,"","",""
490,1,0,151381,0,"
使用<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>“公會特效”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>可以令全體會員在一定時間內獲得部分能力提高的效果。

公會視窗中可以選擇相應的公會特效來使用，同時還可以查看效果的剩餘時間。","",""
491,1,0,151382,0,"
公會特效需要與大國防聯軍總部的公會補給負責人對話獲得，同時還必須要繳交相應的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>“公會戰績”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>。

提高與所屬大國防聯軍的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>“友好關係”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>後，需要繳交的公會戰績會有所下降。","",""
492,1,0,151383,0,"
使用和購買公會特效都需要所在階級擁有相應的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>許可權<UIGlow>01</UIGlow><UIForeground>01</UIForeground>。

與公會成員一起享受各種活動吧！","",""
493,0,0,0,0,"","",""
494,0,0,0,0,"","",""
495,0,0,0,0,"","",""
496,0,0,0,0,"","",""
497,0,0,0,0,"","",""
498,0,0,0,0,"","",""
499,0,0,0,0,"","",""
500,1,0,150331,0,"
當前可以受領的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>行會理符<UIGlow>01</UIGlow><UIForeground>01</UIForeground>均會在理符任務視窗顯示出來。

選擇任務後再選下<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>接受<UIGlow>01</UIGlow><UIForeground>01</UIForeground>即可接受任務。","",""
501,1,0,150332,0,"
行會理符任務有一定的受理限度，最多可以接受16個。

所消耗的限額會隨時間經過逐漸恢復，地球時間每經過12小時恢復3個限額。","",""
502,0,0,0,0,"","",""
503,0,0,0,0,"","",""
504,0,0,0,0,"","",""
505,0,0,0,0,"","",""
506,0,0,0,0,"","",""
507,0,0,0,0,"","",""
508,0,0,0,0,"","",""
509,0,0,0,0,"","",""
510,1,0,150341,0,"
從快速選單的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>任務情報<UIGlow>01</UIGlow><UIForeground>01</UIForeground>分類中打開<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>日誌<UIGlow>01</UIGlow><UIForeground>01</UIForeground>視窗可以查看當前已接受的理符任務。

在日誌介面選擇已接受的理符任務標題還可以進一步查看理符的詳細情況。","",""
511,1,0,150342,0,"
在日誌中點擊<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>地圖<UIGlow>01</UIGlow><UIForeground>01</UIForeground>按鈕，可以查看理符任務的目的地。

雖然在同一個區域的任何位置都可以開始理符任務，不過還是在距離目的地比較近的位置開始任務比較好。","",""
512,1,0,150343,0,"
到達理符任務的目的地之後，再次打開日誌並點擊<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>開始<UIGlow>01</UIGlow><UIForeground>01</UIForeground>按鈕便會開始執行任務。","",""
513,1,0,150341,0,"
從快速選單的<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>任務情報<UIGlow>01</UIGlow><UIForeground>01</UIForeground>分類中打開<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>日誌<UIGlow>01</UIGlow><UIForeground>01</UIForeground>視窗可以查看當前已接受的理符任務。

在日誌介面選擇已接受的理符任務標題還可以進一步查看理符的詳細情況。","",""
514,1,0,150342,0,"
在日誌中點擊<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>地圖<UIGlow>01</UIGlow><UIForeground>01</UIForeground>按鈕可以查看理符任務的目的地。

開始任務之後就儘快趕到目的地吧，完成得越快，得到的額外獎勵就越高。","",""
515,1,0,150343,0,"
到達理符任務的目的地之後，再次打開日誌並選擇<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>開始<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，才會開始執行任務","",""
516,0,0,0,0,"","",""
517,0,0,0,0,"","",""
518,0,0,0,0,"","",""
519,0,0,0,0,"","",""
520,1,0,150351,0,"
在開始理符任務時，可以通過調節難度來改變任務中敵人的等級。

難度越高，成功完成任務時獲得的報酬越豐厚。","",""
521,1,0,150352,0,"
如果開始任務後發現敵人太強，可以在日誌中通過<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>更改難度<UIGlow>01</UIGlow><UIForeground>01</UIForeground>來降低。","",""
522,0,0,0,0,"","",""
523,0,0,0,0,"","",""
524,0,0,0,0,"","",""
525,0,0,0,0,"","",""
526,0,0,0,0,"","",""
527,0,0,0,0,"","",""
528,0,0,0,0,"","",""
529,0,0,0,0,"","",""
530,1,0,150421,0,"
在任務開始之後，導向地圖上會顯示出任務的目的地。

理符任務的目標敵人頭上會顯示<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>理符靶心圖表標<UIGlow>01</UIGlow><UIForeground>01</UIForeground>。","",""
531,1,0,150422,0,"
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>任務情報<UIGlow>01</UIGlow><UIForeground>01</UIForeground>中可以查看剩餘敵人和限制時間等相關任務情況。

只有在限制時間內完成全部條件才能完成任務。","",""
532,0,0,0,0,"","",""
533,0,0,0,0,"","",""
534,0,0,0,0,"","",""
535,0,0,0,0,"","",""
536,0,0,0,0,"","",""
537,0,0,0,0,"","",""
538,0,0,0,0,"","",""
539,0,0,0,0,"","",""
540,1,0,150431,0,"
完成理符任務的目標之後，回到任務發行人處報告即可領取報酬。

努力完成任務、領取報酬，然後接受新的理符任務吧！","",""
541,0,0,0,0,"","",""
542,0,0,0,0,"","",""
543,0,0,0,0,"","",""
544,0,0,0,0,"","",""
545,0,0,0,0,"","",""
546,0,0,0,0,"","",""
547,0,0,0,0,"","",""
548,0,0,0,0,"","",""
549,0,0,0,0,"","",""
