key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
128,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"啊，天助我也！
這位冒險者，恕我冒昧。
可以請你護送我一程嗎？","不瞞你說，其實我想去一趟聖寇伊納克調查地 ，
但我害怕那些魔物，現在無法繼續前進。","因此在這裡尋找護衛……
但無奈沒人肯伸出援手。
走投無路啊。","要幫忙嗎？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此F.A.T.E.事件的推薦等級為<Value>IntegerParameter(1)</Value>級。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","不行嗎……甚是遺憾。
不好意思，我有點強人所難了。
我再找其他人碰碰運氣吧。",""
129,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"你是冒險者？得救了……
請你幫幫我吧。","說出來有點難為情，其實我在偵察時遇難了。
不巧又碰上了狼，在雪地中被狂追了一路，
結果就搞成了這幅德行。","我想轟走它們，無奈四處逃竄後，
現在已經筋疲力盡，無計可施了……
我說你就幫幫我吧？","要幫忙嗎？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此F.A.T.E.事件的推薦等級為<Value>IntegerParameter(1)</Value>級。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","是嗎，那沒辦法了……
我休息一會後，自己再想想辦法吧。",""
130,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"我們是冰壁調查隊。
冒險者你來得正是時候。
請聽我敘述下情況吧。","下級巨人族埋伏在前方的道路上，
導致我們無法回到營地。","我們冰壁調查隊主要負責一些調查任務，
沒有對抗下級巨人族的戰力。
所以請你助我們一臂之力吧？","要幫忙嗎？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此F.A.T.E.事件的推薦等級為<Value>IntegerParameter(1)</Value>級。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","好吧……我們不怪你。
那我們現在該怎麼辦好呢。
先折回一趟找援兵嗎……",""
131,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"冒險者，你可以幫助我們嗎？
我們是守護東邊阿德內爾占星台的狄蘭達爾家的人。","現在下級巨人族正向我們的守護地移動。
現在必須立即採取措施，迎擊敵人。","那些傢伙是我們的老對手了……
不過為了防止敵人占得先機，
還是謹慎為妙，請你協助我們贏得勝利！","","","","",""
132,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"你是……冒險者吧？
看在我們同為冒險者的份上，幫我一個忙吧。","我為了完成行會的工作，來此回收遺物……
你也看到那邊的夜蟾蜍了吧？
因為那些傢伙，我現在什麼都做不了。","雖然想用武力驅除它們，
無奈不是那些傢伙的對手……
因此我想借助你的力量，消滅它們。","要幫忙嗎？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此F.A.T.E.事件的推薦等級為<Value>IntegerParameter(1)</Value>級。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","……真無情呢。
算了，我也不指望你了。
但你要是遇到困難的話，我也不會幫你！哼！",""
133,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"幹掉那些傢伙，看你的了！","啊，只要消滅營地裡面的傢伙就行了。
營地外面的不用管。","","","","","",""
134,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"聽說在這附近發現了帝國魔導兵器的殘骸，
所以我便來此一探究竟……
因為研究敵人的兵器是最基本的戰略嘛。","這次可是獲取敵人魔導兵器核心“青磷機關組件”的絕好機會……
雖然我幹勁十足，但實際上難度不小。","所以你去幫我回收組件吧？
你可以去調查那些掉落組件的兵器殘骸……
也可以幹掉那些還能動的兵器，這樣就能得到組件了。","要幫忙嗎？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此F.A.T.E.事件的推薦等級為<Value>IntegerParameter(1)</Value>級。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","很好！
你做出的貢獻一定會得到合理的回報！","","呃……
我可不擅長做這種費力的工作啊……",""
135,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"呃……這邊是主機，那邊是輔機。
把這根管連接到這裡的話……哎呀，你什麼時候回來的？
那啥，你收集完青磷機關組件了嗎？","","","","很好，你幹得很不錯！
托你的福，現在收集到了相當可觀的數量。
不過……感覺還是有點少，你再收集點回來吧。","","是嗎，那你得再多加油了。",""
136,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"你去調查這附近的魔導兵器殘骸，
收集青磷機關組件後，拿回來給我。","","","","","","",""
137,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,2,0,0,0,0,0,"幹得好幹得好，有了這麼多組件，
加雷馬帝國的核心技術也一覽無遺了！","不過，組件這種參考材料再多也不嫌多啊。
如果你還能再收集點的話，就在我撤退前拿過來吧。
我再過會兒就要回青磷精煉所了。","","","很好很好，真是太好了。
還有的話，再收集點回來吧？","","這樣，好吧。
如果有發現，就立刻拿回來給我。",""
138,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"青磷機關組件的數量已經足夠了。
接下來我要回到青磷精煉所，解析這些組件。","","","","","","",""
139,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"為了調查魔像是如何形成的，
我正在收集魔像的魂石。
聽說從魔像和魔石精身上可以得到魂石。","但是這附近的魔物實在太強了……
我根本不是它們的對手。","所以，你可以代替我收集魔像的魂石嗎？","要幫忙嗎？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此F.A.T.E.事件的推薦等級為<Value>IntegerParameter(1)</Value>級。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","謝謝，那就拜託你囉。","","這樣啊……
好吧，那我去拜託其他人吧。",""
140,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"啊，你收集到魂石了嗎？","","","","幫大忙了啊。
但我還需要一些，拜託囉。","","這樣啊，那你加把勁吧，我等著你哦。",""
141,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"為了調查魔像是如何形成的，
需要收集魔物身上的魔像的魂石，
如果你拿到了，就拿過來給我吧。","","","","","","",""
142,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"已經收集到所需的量了，謝謝你。
不過我覺得魂石還是多點好……
你再去多收集一點吧。","","","","","","",""
143,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"謝謝你，現在已經收齊所需的量了。
不過呢，魂石這種材料多多益善。
你再去收集一點唄。","","","","謝謝你，那我收下了。
雖然量已經足夠了。
這樣一來調查工作也能更加精確了。","","這樣啊……
沒關係，因為量已經足夠了。",""
144,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"你知道凶惡的龍族中的黃龍“斯瓦拉”嗎？
我們在阿德內爾占星台上看到那傢伙正朝鋼衛塔移動。","現在我們這些工兵必須立即架起對龍加農砲，
迎擊那傢伙。","不過，那傢伙的眷屬有可能會來妨礙我們……
冒險者，請用你的力量保護我們工兵部隊，直到架完砲臺！","要協助支援嗎？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此F.A.T.E.事件的推薦等級為<Value>IntegerParameter(1)</Value>級。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","",""
145,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"基迦巨人盯上了這個地方。
雖然曾被我們多次擊退，
但這次那些傢伙開始盯上了運往這裡的物資。","很不走運，我們也在運輸物資的途中被襲擊了。
好不容易才走到了這裡，
但那些傢伙恐怕不會輕易放棄，還會來搶奪物資吧。","護衛兵們也在途中的戰鬥裡耗盡體力。
你能來幫幫我們嗎？","要幫忙嗎？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此F.A.T.E.事件的推薦等級為<Value>IntegerParameter(1)</Value>級。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","也是呢……
沒有人會奇怪到主動擔下這種活吧。",""
146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"伊修加爾德的聖人淚是能湧出“聖人淚水”的泉眼，
因此廣為人知。","我就是來此地求聖人淚水的。
但突然出現了可怕的水元精……
令我很困擾，可以請你代為收集聖人淚水嗎？","","","","","",""
147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"那個，你拿來聖人淚水了嗎？","","","","對、對！就是這個！
啊，要是能再多點就好了……","","這樣……你是冒險者吧？
莫非你也是為了聖人淚水而來嗎？",""
148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"有這些就行了，足夠在典禮中使用了。
不過，最好也準備些備用的……
如果你還有聖人淚水的話，請務必轉讓給我。","","","","","","",""
149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"聖人淚水的量已經足夠了，
不過最好多備一點以防萬一。
能請你再弄來些聖人淚水嗎？","","","","十分感謝。
你真是個助人為樂的善人。
你一定可以得到神明的保佑。","","好吧……
那個，難道……你也打算在典禮時使用聖人淚水？",""
150,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"這位冒險者，你能幫幫我嗎？
我是這個青磷精煉所的技師……
我有事情想委託你這樣的冒險者。","我平時都是用土元精核心作為觸媒，來精煉青磷水。
但現在一不留神把庫存用光了。","本想自己去周圍的土元精那裡弄點來。
但我完全不會戰鬥技巧啊……
所以請你代替我去收集些土元精核心吧？","要幫忙嗎？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此F.A.T.E.事件的推薦等級為<Value>IntegerParameter(1)</Value>級。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","你願意幫我嗎？！
哎呀呀，太感謝你了。
我要的是土元精核心，那就拜託你了。","","啊……我知道了。
我也不會勉強你的，我再去問問別人吧。",""
151,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"我要的是土元精核心。
那是精煉青磷水時，當做觸媒用的物品。
拜託你了，冒險者。","打倒附近的土元精後，就可以獲得土元精核心了。
當然，你也可以去收集那些掉落在地上的。","總之，我需要一定的數量。你拿來越多越好。","","","","",""
152,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"冒險者，怎麼樣？
你拿來土元精核心了嗎？","","","","是的，就是這個！
我要的就是這個土元精核心。
但數量還不夠，你再去收集一點吧！","","冒險者，我要的是土元精核心啊。
你去收集拿來給我，越多越好！",""
153,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"這位冒險者。
你有空去趟巨龍首營地嗎？","實際上，現在需立刻前往巨龍首營地，匯報占星結果……
你問占星結果如何？這可是機密情報，不能告訴你……","平時會有專人陪同我一起去匯報，
但碰巧發生了點急事，大家又都出去了……
可以請你護送我到達目的地嗎？","要協助護送嗎？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此F.A.T.E.事件的推薦等級為<Value>IntegerParameter(1)</Value>級。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","我明白了，很遺憾。
但也沒有辦法。
現在如何是好呢，必須趕快匯報才行……",""
154,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"啊，感謝命運之神讓我遇見你！
你聽我說，過吊橋時，這孩子被嚇跑了，
然後我追上它後，卻發現自己迷路了。","我想去和商隊會合，
但現在這孩子又被魔物嚇得直發抖……","在這孩子恢復之前，
你能在這裡陪陪我們嗎？","要幫忙嗎？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此F.A.T.E.事件的推薦等級為<Value>IntegerParameter(1)</Value>級。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","啊，你一定是命運之神派來的，太感謝了！","","啊，這不是場命中注定的相遇嗎……",""
155,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"吉吉盧恩，喜歡蛋蛋！
盧恩族，都喜歡蛋蛋！","吉吉盧恩，沒有蛋蛋！
吉吉盧恩，想要收集蛋蛋！","那邊有好多鵜鶘。
你幫我弄來鵜鶘蛋！","要幫忙獲取鵜鶘蛋嗎？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此F.A.T.E.事件的推薦等級為<Value>IntegerParameter(1)</Value>級。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","吉吉盧恩，好激動……
好期待蛋蛋啊……","","吉吉盧恩，好失望……
好想吃蛋蛋啊……",""
156,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"你拿到鵜鶘蛋沒？","","","","吉吉盧恩，好高興啊。
再來點，再來點！","","我要鵜鶘蛋啊，快點、快點拿來！",""
157,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"給我、給我鵜鶘蛋！","","","","","","",""
158,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"有了好多好多鵜鶘蛋！
再來點，再來點！","","","","","","",""
159,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"有了好多好多鵜鶘蛋，好高興啊！
但還想要更多的鵜鶘蛋！","","","","吉吉盧恩，還想要更多的鵜鶘蛋！
再來點，再來點！","","吉吉盧恩，很激動！
想要更多的鵜鶘蛋！",""
160,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"啊，幫幫我！冒險者！
幫托你了，只有你能幫我了！","我在森林勞作的時候，被森疾龍襲擊了！
然後慌慌張張地逃到了這裡……
但那些傢伙太纏人了，還跟著我！","拜託你了，冒險者！
請你幫我消滅恐怖的森疾龍吧！","要幫忙消滅森疾龍嗎？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此F.A.T.E.事件的推薦等級為<Value>IntegerParameter(1)</Value>級。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","你怎麼這樣……
為什麼這麼無情？！",""
161,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"你是誰呼啾？
難道你是來幫助我的呼啾？","這裡是個傷心地，有很多同伴在這裡去世了呼啾。
同伴們寶貴的遺物也落在這裡了呼啾。
我想收回同伴們的遺物呼啾。","那些遺物是同伴們留下的紀念呼啾。
拜託你了，請幫我收集遺物呼啾！","要幫忙收集風精靈族的遺物嗎？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此F.A.T.E.事件的推薦等級為<Value>IntegerParameter(1)</Value>級。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","謝謝你呼啾！
不過，這裡也有壞風精靈出沒呼啾。
你要小心點呼啾。","","嗚嗚，你無情無義呼啾。
我討厭你呼啾，快走開呼啾！",""
162,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"你收集到同伴們的遺物了嗎呼啾？","","","","謝謝你呼啾。
請你再收集點呼啾。","","沒有嗎呼啾？",""
163,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"我想收集同伴們的遺物呼啾。
你有看見的話，就拿來給我呼啾。","","","","","","",""
164,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"收集到好多，好開心呼啾。
不過，再多點就更好了呼啾。","","","","","","",""
165,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"你又有發現了嗎呼啾？
有的話，就交給我吧呼啾。","","","","謝謝你呼啾。
我還想要更多呼啾。","","沒有了嗎呼啾？
沒關係，已經足夠了呼啾。",""
166,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"嗯？你問我為何發生爭執？
其實，他被禁止來這個地方。
所以我想請他回去。","輝鱗人因為洗澡時跳的舞蹈太猥瑣了，
現在有很多客人向我抱怨，
我都說不讓跳了，可就是不聽……","看來只能用武力解決了。
可以的話，你也來幫忙吧？","要幫忙嗎？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此F.A.T.E.事件的推薦等級為<Value>IntegerParameter(1)</Value>級。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","這樣……
輝鱗人力氣大得很，
沒把握啊，但也只能硬著頭皮上了。",""
167,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"請等一下，這位冒險者！
請你聽我說。","我現在必須趕往青磷精煉所，
談一筆生意……","但最近相當不安全啊。
一個人去蠻危險的，你能陪我一同前往嗎？
可以嗎？","要一同前往嗎？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此F.A.T.E.事件的推薦等級為<Value>IntegerParameter(1)</Value>級。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","坐視不理嗎。
那你走吧。",""
168,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"冒險者，請你助我們一臂之力！
在這一帶，蠻神伊弗利特的信徒們打算舉行祭祀蠻神的儀式！","如果蠻神伊弗利特的力量繼續增強，
肯定會對我們不滅隊產生不利……","那些傢伙應該會在儀式中使用祭器。
你可以幫忙消滅警備兵和主持儀式的祭司嗎？！","要幫忙嗎？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此F.A.T.E.事件的推薦等級為<Value>IntegerParameter(1)</Value>級。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","這樣……不好意思，讓你為難了。
那些傢伙是不好對付……
你確實不該輕易參加沒有勝算的戰鬥。",""
169,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"請你阻止蜥蜴人族的蠻神信徒們，
那些傢伙打算舉行祭祀蠻神伊弗利特的儀式！","請你打倒警備兵和主持儀式的祭司。
這樣的話，就能找到那些傢伙的祭器了！","周圍的信徒們估計會進行抵抗，
請你將他們通通消滅！
請多加小心！","","","","",""
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"啊，多麼可靠的冒險者啊。
出色的你能幫我一個忙嗎？","我沒注意到貨車出了問題，
導致車上的葡萄酒掉了一地……","那些可是上等的葡萄酒，
現在我想把回收的葡萄酒運到葡萄酒港去……
但手足無力的我似乎辦不到……你能幫幫我嗎？","要幫忙運貨嗎？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此F.A.T.E.事件的推薦等級為<Value>IntegerParameter(1)</Value>級。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","什、什麼……
早知如此，平常多鍛鍊就好了……",""
171,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"哎呀，幫大忙了！
托你的福，我現在有一堆土元精核心了。","不過，你別不捨得拿給我啊？
如果你還有的話，我很樂意收下的。","","","","","",""
172,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"哎呀……這不是冒險者嗎！
你拿來土元精核心了嗎？","","","","很好，就是這個！我就是想要這個！
你再去多收集點吧！","","沒有了嗎？
如果有的話，就快點拿來給我吧。
我待會就要走了啊。",""
173,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"噓！現在正在執行偵察任務，
別發出太大聲音啊，冒險者……
暴露的話，可是會沒命的……","聽好了，這裡出現了帝國的先遣部隊。
雖然不知道他們怎麼到這裡的……
不過他們好像有什麼企圖，正在找什麼東西。","……但是，聽說這一帶有精煉風精靈出沒。
那些傢伙和帝國兵碰上的話，就要大亂了……
必須先打倒帝國兵，避免他們之間的全面對決！你也來幫忙吧？","要幫忙嗎？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此F.A.T.E.事件的推薦等級為<Value>IntegerParameter(1)</Value>級。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","真的可以嗎？！
謝謝，欠你個人情……","","也是……一個人無法進行突擊。
我再觀察下雙方的情況，弄清他們的戰力吧……",""
174,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"啊，可靠的冒險者，你來得正是時候。
我們得到情報，說是地靈軍試掘地有動靜。
所以我們便來到此地偵察……","看來情報不假，試掘作業確實要開始了。
趁那些傢伙現在還沒注意到我們，
必須展開奇襲，阻礙他們的試掘作業！","可以的話，請你協助我們破壞地靈族的採掘工具，
這也是向黑渦團打響名號的好機會啊。","要幫忙嗎？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※此F.A.T.E.事件的推薦等級為<Value>IntegerParameter(1)</Value>級。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","你真的要放棄這個立功的好機會嗎……",""
