key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
7150,"莫古利地板",0,"",0,0,1,0,0,"帶有莫古利圖案的房屋地板。","莫古利地板",51013,70,1,14,65549,74,66,0,50,4480,1,False,False,False,False,35481,150,False,0,False,0,2,0,13,0,0,5036,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
7151,"提燈怪枝形吊燈",0,"",0,0,1,0,0,"以提燈怪王為概念設計出的枝形吊燈。","提燈怪枝形吊燈",51115,55,1,14,65807,75,66,0,50,6540,1,False,False,False,False,27442,150,False,0,False,0,2,0,9,0,0,3790,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
7152,"女王的肖像畫",0,"",0,0,1,0,0,"娜娜莫女王的肖像畫，題為«烏爾達哈的至寶»。","女王的肖像畫",51318,55,1,14,196852,79,71,0,50,20000,1,False,False,False,False,26136,357,False,0,False,0,2,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
7153,"素材商人契約",0,"",0,0,1,0,0,"僱傭房屋專屬素材商人所用的契約。
僱傭人員的限制數量隨房屋尺寸有所不同。
個人房間、公寓：4名／小號：6名／中號：8名／大號：10名","素材商人契約",26192,1,1,14,196851,61,56,0,50,38040,1,False,False,False,False,3000,120,False,0,False,0,2,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
7154,"雜用商人契約",0,"",0,0,1,0,0,"僱傭房屋專屬雜用商人所用的契約。
僱傭人員的限制數量隨房屋尺寸有所不同。
個人房間、公寓：4名／小號：6名／中號：8名／大號：10名","雜用商人契約",26192,1,1,14,196853,61,56,0,50,38060,1,False,False,False,False,3000,120,False,0,False,0,2,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
7155,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,0,0,False,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
7156,"修理工契約",0,"",0,0,1,0,0,"僱傭房屋專屬修理工所用的契約。
僱傭人員的限制數量隨房屋尺寸有所不同。
個人房間、公寓：4名／小號：6名／中號：8名／大號：10名","修理工契約",26192,1,1,14,196855,61,56,0,50,38080,1,False,False,False,False,3000,120,False,0,False,0,2,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
7157,"白銀甲胄的碎片",0,"",0,0,1,0,0,"加雷馬帝國第七軍團長所穿甲胄的碎片，可以用來製作特殊的傢俱。","白銀甲胄的碎片",20967,90,1,12,0,56,55,0,18,0,999,False,False,False,False,8553,13,False,0,False,0,2,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
7158,"對龍城塞的木材",0,"",0,0,1,0,0,"石衛塔所使用的木材。","對龍城塞的木材",22515,80,1,12,0,50,49,0,16,2080,999,False,False,False,False,1520,3,False,0,False,0,2,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
7159,"利維坦之棘",0,"",0,0,1,0,0,"蠻神利維坦的棘刺，可以用來製作特殊的傢俱。","利維坦之棘",22304,70,1,12,0,53,52,0,18,0,999,False,False,False,False,1441,10,False,0,False,0,2,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
7160,"利維坦魔棘",0,"",0,0,1,0,0,"蠻神利維坦的棘刺，上面帶有水神的魔力，可以用來製作特殊的傢俱。","利維坦魔棘",22304,90,1,12,0,53,52,0,18,0,999,False,False,False,True,1853,13,False,0,False,0,2,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
7161,"極王莫古爾·莫古的魔鬚",0,"",0,0,1,0,0,"極王莫古爾·莫古XII世的鬍鬚，上面帶有極王的魔力，可以用來製作特殊的傢俱。","極王莫古爾·莫古的魔鬚",21002,90,1,12,0,56,55,0,18,0,999,False,False,False,True,6771,13,False,0,False,0,2,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
7162,"亞拉戈高位禦敵頭冠",0,"",0,0,1,0,0,"","亞拉戈高位禦敵頭冠",40657,110,3,4,0,34,0,3,5,8020,1,True,True,False,True,22411,340,False,0,False,0,2,0,11,5,21800,6200,False,False,0,50,0,1,59,0,0,1,"178, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,136,136,1,26,3,26,22,27,45,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,False,False,0,True
7163,"亞拉戈高位重長衣",0,"",0,0,1,0,0,"","亞拉戈高位重長衣",43205,110,3,4,0,35,0,4,5,8020,1,True,True,False,True,28540,567,False,0,True,0,2,0,10,5,21800,6195,False,False,0,50,0,1,59,0,0,1,"178, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,182,182,1,41,3,41,19,42,27,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,False,False,0,True
7164,"亞拉戈高位禦敵手鎧",0,"",0,0,1,0,0,"","亞拉戈高位禦敵手鎧",48421,110,3,4,0,37,0,5,5,8020,1,True,True,False,True,20490,340,False,0,False,0,2,0,10,5,21800,6195,False,False,0,50,0,1,59,0,0,1,"178, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,136,136,1,26,3,26,27,27,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,False,False,0,True
7165,"亞拉戈高位禦敵軟甲褲",0,"",0,0,1,0,0,"","亞拉戈高位禦敵軟甲褲",45440,110,3,4,0,36,0,7,5,8020,1,True,True,False,True,19602,567,False,0,False,0,2,0,12,5,21800,6201,False,False,0,50,0,1,59,0,0,1,"178, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,182,182,1,41,3,41,22,42,44,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,False,False,0,True
7166,"亞拉戈高位禦敵鎧靴",0,"",0,0,1,0,0,"","亞拉戈高位禦敵鎧靴",46935,110,3,4,0,38,0,8,5,8020,1,True,True,False,True,23417,340,False,0,False,0,2,0,10,5,21800,6195,False,False,0,50,0,1,59,0,0,1,"178, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,136,136,1,26,3,26,22,27,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,False,False,0,True
7167,"亞拉戈高位禦敵腰帶",0,"",0,0,1,0,0,"腰部防具曾經盛行一時，然而近年來興起的一體化防具取代了腰部防具的作用。如今這件腰部防具唯一的作用就是佔用物品欄了。","亞拉戈高位禦敵腰帶",54144,110,3,44,0,39,0,0,5,8020,1,True,True,False,True,13068,258,False,0,False,0,2,0,12,0,0,6201,False,False,0,50,0,1,59,0,0,1,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,100,100,1,18,3,21,22,19,27,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
7168,"亞拉戈高位禦敵手鐲",0,"",0,0,1,0,0,"","亞拉戈高位禦敵手鐲",48253,110,3,4,0,42,0,11,5,8020,1,True,True,False,True,25613,258,False,0,False,0,2,0,11,5,21800,6200,False,False,0,50,0,1,1,0,0,1,"43, 3, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,1,1,3,20,19,21,22,15,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,False,False,0,True
7169,"亞拉戈高位禦敵耳墜",0,"",0,0,1,0,0,"","亞拉戈高位禦敵耳墜",55295,110,3,4,0,41,0,9,5,8020,1,True,True,False,True,22999,258,False,0,False,0,2,0,11,5,21800,6200,False,False,0,50,0,1,1,0,0,1,"43, 3, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,1,1,3,20,19,21,45,15,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,False,False,0,True
7170,"亞拉戈高位禦敵項環",0,"",0,0,1,0,0,"","亞拉戈高位禦敵項環",54894,110,3,4,0,40,0,10,5,8020,1,True,True,False,True,18295,258,False,0,False,0,2,0,11,5,21800,6200,False,False,0,50,0,1,1,0,0,1,"43, 3, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,1,1,3,20,44,21,22,15,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,False,False,0,True
7171,"亞拉戈高位禦敵指環",0,"",0,0,1,0,0,"","亞拉戈高位禦敵指環",54545,110,3,4,0,43,0,12,5,8020,1,True,True,False,True,15681,258,False,0,False,0,2,0,11,5,21800,6200,False,False,0,50,0,1,1,0,0,1,"43, 3, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,1,1,3,20,44,21,19,15,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,False,False,0,True
7172,"亞拉戈高位制敵頭甲",0,"",0,0,1,0,0,"","亞拉戈高位制敵頭甲",40431,110,3,4,0,34,0,3,5,10020,1,True,True,False,True,22228,340,False,0,True,0,2,0,10,5,21800,6195,False,False,0,50,0,1,76,0,0,2,"179, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,95,75,1,26,3,26,22,27,27,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,False,False,0,True
7173,"亞拉戈高位制敵胸甲",0,"",0,0,1,0,0,"","亞拉戈高位制敵胸甲",43206,110,3,4,0,35,0,4,5,10020,1,True,True,False,True,27521,567,False,0,True,0,2,0,10,5,21800,6195,False,False,0,50,0,1,76,0,0,2,"179, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,127,100,1,41,3,41,45,42,44,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,False,False,0,True
7174,"亞拉戈高位制敵手鎧",0,"",0,0,1,0,0,"","亞拉戈高位制敵手鎧",48422,110,3,4,0,37,0,5,5,10020,1,True,True,False,True,27521,340,False,0,False,0,2,0,10,5,21800,6195,False,False,0,50,0,1,76,0,0,2,"179, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,95,75,1,26,3,26,22,27,27,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,False,False,0,True
7175,"亞拉戈高位制敵軟甲褲",0,"",0,0,1,0,0,"","亞拉戈高位制敵軟甲褲",45442,110,3,4,0,36,0,7,5,10020,1,True,True,False,True,19602,567,False,0,False,0,2,0,12,5,21800,6201,False,False,0,50,0,1,76,0,0,2,"179, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,127,100,1,41,3,41,45,42,22,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,False,False,0,True
7176,"亞拉戈高位制敵鎧靴",0,"",0,0,1,0,0,"","亞拉戈高位制敵鎧靴",46937,110,3,4,0,38,0,8,5,10020,1,True,True,False,True,22581,340,False,0,False,0,2,0,10,5,21800,6195,False,False,0,50,0,1,76,0,0,2,"179, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,95,75,1,26,3,26,44,27,45,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,False,False,0,True
7177,"亞拉戈高位制敵腰帶",0,"",0,0,1,0,0,"腰部防具曾經盛行一時，然而近年來興起的一體化防具取代了腰部防具的作用。如今這件腰部防具唯一的作用就是佔用物品欄了。","亞拉戈高位制敵腰帶",54141,110,3,44,0,39,0,0,5,10020,1,True,True,False,True,13068,258,False,0,False,0,2,0,12,0,0,6201,False,False,0,50,0,1,47,0,0,2,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,71,56,1,18,3,21,27,19,44,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
7178,"亞拉戈高位強襲頭甲",0,"",0,0,1,0,0,"","亞拉戈高位強襲頭甲",40432,110,3,4,0,34,0,3,5,24020,1,True,True,False,True,22228,340,False,0,True,0,2,0,10,5,21800,6195,False,False,0,50,0,1,102,0,0,7,"179, 2, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,75,75,1,26,2,26,3,26,44,27,22,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,False,False,0,True
7179,"亞拉戈高位強襲胸甲",0,"",0,0,1,0,0,"","亞拉戈高位強襲胸甲",43207,110,3,4,0,35,0,4,5,24020,1,True,True,False,True,27521,567,False,0,True,0,2,0,10,5,21800,6195,False,False,0,50,0,1,102,0,0,7,"179, 2, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,100,100,1,41,2,41,3,41,27,42,45,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,False,False,0,True
7180,"亞拉戈高位強襲手鎧",0,"",0,0,1,0,0,"","亞拉戈高位強襲手鎧",48423,110,3,4,0,37,0,5,5,24020,1,True,True,False,True,27521,340,False,0,False,0,2,0,10,5,21800,6195,False,False,0,50,0,1,102,0,0,7,"179, 2, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,75,75,1,26,2,26,3,26,22,27,44,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,False,False,0,True
7181,"亞拉戈高位強襲軟甲褲",0,"",0,0,1,0,0,"","亞拉戈高位強襲軟甲褲",45443,110,3,4,0,36,0,7,5,24020,1,True,True,False,True,19602,567,False,0,False,0,2,0,12,5,21800,6201,False,False,0,50,0,1,102,0,0,7,"179, 2, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,100,100,1,41,2,41,3,41,44,42,45,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,False,False,0,True
7182,"亞拉戈高位強襲鎧靴",0,"",0,0,1,0,0,"","亞拉戈高位強襲鎧靴",46938,110,3,4,0,38,0,8,5,24020,1,True,True,False,True,20908,340,False,0,False,0,2,0,10,5,21800,6195,False,False,0,50,0,1,102,0,0,7,"179, 2, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,75,75,1,26,2,26,3,26,45,27,27,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,False,False,0,True
7183,"亞拉戈高位強襲腰帶",0,"",0,0,1,0,0,"腰部防具曾經盛行一時，然而近年來興起的一體化防具取代了腰部防具的作用。如今這件腰部防具唯一的作用就是佔用物品欄了。","亞拉戈高位強襲腰帶",54144,110,3,44,0,39,0,0,5,24020,1,True,True,False,True,14636,258,False,0,False,0,2,0,12,0,0,6201,False,False,0,50,0,1,102,0,0,7,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,56,56,1,18,2,18,3,21,22,19,27,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
7184,"亞拉戈高位強攻手鐲",0,"",0,0,1,0,0,"","亞拉戈高位強攻手鐲",48253,110,3,4,0,42,0,11,5,19020,1,True,True,False,True,25613,258,False,0,False,0,2,0,11,5,21800,6200,False,False,0,50,0,1,1,0,0,10,"43, 3, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,1,1,1,20,44,21,27,15,0,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,False,False,0,True
7185,"亞拉戈高位強攻耳墜",0,"",0,0,1,0,0,"","亞拉戈高位強攻耳墜",55295,110,3,4,0,41,0,9,5,19020,1,True,True,False,True,22999,258,False,0,False,0,2,0,11,5,21800,6200,False,False,0,50,0,1,1,0,0,10,"43, 3, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,1,1,1,20,22,21,44,15,0,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,False,False,0,True
7186,"亞拉戈高位強攻項環",0,"",0,0,1,0,0,"","亞拉戈高位強攻項環",54894,110,3,4,0,40,0,10,5,19020,1,True,True,False,True,18295,258,False,0,False,0,2,0,11,5,21800,6200,False,False,0,50,0,1,1,0,0,10,"43, 3, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,1,1,1,20,27,21,22,15,0,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,False,False,0,True
7187,"亞拉戈高位強攻指環",0,"",0,0,1,0,0,"","亞拉戈高位強攻指環",54545,110,3,4,0,43,0,12,5,19020,1,True,True,False,True,15681,258,False,0,False,0,2,0,11,5,21800,6200,False,False,0,50,0,1,1,0,0,10,"43, 3, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,1,1,1,20,22,21,45,15,0,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,False,False,0,True
7188,"亞拉戈高位精準口罩",0,"",0,0,1,0,0,"","亞拉戈高位精準口罩",40433,110,3,4,0,34,0,3,5,30020,1,True,True,False,True,20582,340,False,0,True,0,2,0,12,5,21800,6201,False,False,0,50,0,1,66,0,0,4,"181, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,75,75,2,26,3,26,22,27,44,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,False,False,0,True
7189,"亞拉戈高位精準長衣",0,"",0,0,1,0,0,"","亞拉戈高位精準長衣",43645,110,3,4,0,35,0,4,5,30020,1,True,True,False,True,20386,567,False,0,True,0,2,0,13,5,21800,6202,False,False,0,50,0,1,66,0,0,4,"181, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,100,100,2,41,3,41,27,42,45,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,False,False,0,True
7190,"亞拉戈高位精準手套",0,"",0,0,1,0,0,"","亞拉戈高位精準手套",44262,110,3,4,0,37,0,5,5,30020,1,True,True,False,True,18295,340,False,0,False,0,2,0,12,5,21800,6201,False,False,0,50,0,1,66,0,0,4,"181, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,75,75,2,26,3,26,22,27,44,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,False,False,0,True
7191,"亞拉戈高位精準馬褲",0,"",0,0,1,0,0,"","亞拉戈高位精準馬褲",45444,110,3,4,0,36,0,7,5,30020,1,True,True,False,True,19602,567,False,0,False,0,2,0,12,5,21800,6201,False,False,0,50,0,1,66,0,0,4,"181, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,100,100,2,41,3,41,27,42,45,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,False,False,0,True
7192,"亞拉戈高位精準筒靴",0,"",0,0,1,0,0,"","亞拉戈高位精準筒靴",46939,110,3,4,0,38,0,8,5,30020,1,True,True,False,True,20908,340,False,0,False,0,2,0,12,5,21800,6201,False,False,0,50,0,1,66,0,0,4,"181, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,75,75,2,26,3,26,22,27,44,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,False,False,0,True
7193,"亞拉戈高位精準腰帶",0,"",0,0,1,0,0,"腰部防具曾經盛行一時，然而近年來興起的一體化防具取代了腰部防具的作用。如今這件腰部防具唯一的作用就是佔用物品欄了。","亞拉戈高位精準腰帶",54142,110,3,44,0,39,0,0,5,30020,1,True,True,False,True,13068,258,False,0,False,0,2,0,12,0,0,6201,False,False,0,50,0,1,66,0,0,4,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,56,56,2,18,3,21,45,19,27,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
7194,"亞拉戈高位精準手鐲",0,"",0,0,1,0,0,"","亞拉戈高位精準手鐲",48254,110,3,4,0,42,0,11,5,30020,1,True,True,False,True,25613,258,False,0,False,0,2,0,11,5,21800,6200,False,False,0,50,0,1,1,0,0,12,"43, 2, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,1,1,2,20,45,21,27,15,0,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,False,False,0,True
7195,"亞拉戈高位精準耳墜",0,"",0,0,1,0,0,"","亞拉戈高位精準耳墜",55296,110,3,4,0,41,0,9,5,30020,1,True,True,False,True,22999,258,False,0,False,0,2,0,11,5,21800,6200,False,False,0,50,0,1,1,0,0,12,"43, 2, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,1,1,2,20,45,21,22,15,0,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,False,False,0,True
7196,"亞拉戈高位精準項環",0,"",0,0,1,0,0,"","亞拉戈高位精準項環",54895,110,3,4,0,40,0,10,5,30020,1,True,True,False,True,18295,258,False,0,False,0,2,0,11,5,21800,6200,False,False,0,50,0,1,1,0,0,12,"43, 2, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,1,1,2,20,27,21,44,15,0,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,False,False,0,True
7197,"亞拉戈高位精準指環",0,"",0,0,1,0,0,"","亞拉戈高位精準指環",54546,110,3,4,0,43,0,12,5,30020,1,True,True,False,True,15681,258,False,0,False,0,2,0,11,5,21800,6200,False,False,0,50,0,1,1,0,0,12,"43, 2, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,1,1,2,20,22,21,44,15,0,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,False,False,0,True
7198,"亞拉戈高位治癒頭冠",0,"",0,0,1,0,0,"","亞拉戈高位治癒頭冠",40658,110,3,4,0,34,0,3,5,47020,1,True,True,False,True,22411,340,False,0,False,0,2,0,11,5,21800,6200,False,False,0,50,0,1,64,0,0,6,"180, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,54,95,5,26,3,23,6,27,46,19,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,False,False,0,True
7199,"亞拉戈高位治癒長衣",0,"",0,0,1,0,0,"","亞拉戈高位治癒長衣",42382,110,3,4,0,35,0,4,5,47020,1,True,True,False,True,20386,567,False,0,True,0,2,0,13,5,21800,6202,False,False,0,50,0,1,64,0,0,6,"180, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,73,127,5,41,3,37,44,42,6,29,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,False,False,0,True
7200,"亞拉戈高位治癒手套",0,"",0,0,1,0,0,"","亞拉戈高位治癒手套",44261,110,3,4,0,37,0,5,5,47020,1,True,True,False,True,18295,340,False,0,False,0,2,0,12,5,21800,6201,False,False,0,50,0,1,64,0,0,6,"180, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,54,95,5,26,3,23,6,27,46,19,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,False,False,0,True
7201,"亞拉戈高位治癒喇叭褲",0,"",0,0,1,0,0,"","亞拉戈高位治癒喇叭褲",45441,110,3,4,0,36,0,7,5,47020,1,True,True,False,True,15681,567,False,0,False,0,2,0,13,5,21800,6202,False,False,0,50,0,1,64,0,0,6,"180, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,73,127,5,41,3,37,27,42,46,29,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,False,False,0,True
7202,"亞拉戈高位治癒長靴",0,"",0,0,1,0,0,"","亞拉戈高位治癒長靴",46936,110,3,4,0,38,0,8,5,47020,1,True,True,False,True,20908,340,False,0,False,0,2,0,12,5,21800,6201,False,False,0,50,0,1,64,0,0,6,"180, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,54,95,5,26,3,23,44,27,6,19,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,False,False,0,True
7203,"亞拉戈高位治癒腰帶",0,"",0,0,1,0,0,"腰部防具曾經盛行一時，然而近年來興起的一體化防具取代了腰部防具的作用。如今這件腰部防具唯一的作用就是佔用物品欄了。","亞拉戈高位治癒腰帶",54141,110,3,44,0,39,0,0,5,47020,1,True,True,False,True,13068,258,False,0,False,0,2,0,12,0,0,6201,False,False,0,50,0,1,64,0,0,6,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,41,71,5,18,3,19,6,14,44,9,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
7204,"亞拉戈高位治癒手鐲",0,"",0,0,1,0,0,"","亞拉戈高位治癒手鐲",48254,110,3,4,0,42,0,11,5,47020,1,True,True,False,True,25613,258,False,0,False,0,2,0,11,5,21800,6200,False,False,0,50,0,1,1,0,0,6,"43, 2, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,1,1,5,20,27,21,46,15,22,4,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,False,False,0,True
