key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
132,1,7,False,133,2,0,False,0,0,0,0,0,0,0,0,0,0,"另外，兌換時間是抽選結果發表後一周內，
即下周<ResetTime>1707</ResetTime><Switch(TopLevelParameter(220))><Case(1)>週日</Case><Case(2)>週一</Case><Case(3)>週二</Case><Case(4)>週三</Case><Case(5)>週四</Case><Case(6)>週五</Case><Case(7)>週六</Case></Switch>的<If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>12</Case><Case(13)>13</Case><Case(14)>14</Case><Case(15)>15</Case><Case(16)>16</Case><Case(17)>17</Case><Case(18)>18</Case><Case(19)>19</Case><Case(20)>20</Case><Case(21)>21</Case><Case(22)>22</Case><Case(23)>23</Case></Switch><Else/>0</If>點（地球時間）為止。","","","","","","","","","",""
133,1,7,False,83,2,0,False,0,0,0,0,0,0,0,0,0,0,"請注意：一旦錯過獎品領取時間，
應得的金碟幣與獎品將會作廢，無法再次領取。","","","","","","","","","",""
134,9,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","",""
135,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"您獲得了<Value>IntegerParameter(1)</Value>等獎，恭喜您！
那麼，請收下獎品金碟幣。","","","","","","","","","",""
136,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"哇，居然是1等獎，恭喜您！
那麼，請收下獎品金碟幣
和附加獎品<Sheet(Item,IntegerParameter(1),0)/>！","","","","","","","","","",""
137,1,0,False,41,2,764,False,0,0,0,0,0,0,0,0,0,0,"接下來就請耐心等待中選號碼的公佈！
請您務必在仙人彩見證號碼公佈的瞬間。","","","","","","","","","",""
138,2,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"確定要對其使用特製煙球嗎？","是","否","","","","","","","",""
139,1,0,False,25,2,764,False,0,0,0,0,0,0,0,0,0,0,"我這裡有些東西要送給金碟遊樂園的工作人員，
可麻煩的是，跟我們作對的某個盜賊團，
現在正緊盯著我的一舉一動。","","","","","","","","","",""
140,2,0,False,141,2,0,False,0,0,0,0,0,0,0,0,0,0,"要進行挑戰嗎？","是","否","","","","","","","",""
141,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"我已經在你的地圖上做好標記了，
請你將壺交給在任意標記位置的2名工作人員！","","","","","","","","","",""
142,1,0,False,26,2,764,False,0,0,0,0,0,0,0,0,0,0,"我這裡有些東西要送給金碟遊樂園的工作人員，
可麻煩的是，跟我們作對的某個盜賊團，
現在正緊盯著我的一舉一動。","","","","","","","","","",""
143,2,0,False,144,2,0,False,0,0,0,0,0,0,0,0,0,0,"要進行挑戰嗎？","是","否","","","","","","","",""
144,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"我已經在你的地圖上做好標記了，
請你將壺交給在標記位置的3名工作人員！","","","","","","","","","",""
145,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"舞蹈最重要的就是沉住氣！
越是著急就越跳不好。","","","","","","","","","",""
146,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"若想完美地記住4次動作可不是一件容易事哦？","","","","","","","","","",""
147,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"關鍵在於仔細看清每一次的動作……
這需要相當優秀的注意力和觀察力。","","","","","","","","","",""
148,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"你的身材還挺不錯的嘛。
到底能堅持到哪一步呢，我很期待哦！","","","","","","","","","",""
149,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"優雅，柔和……
舞蹈需要高尚的氣質。","","","","","","","","","",""
150,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"哎呀，竟然還有閒情和我聊天，
別鬆懈，集中精神堅持到最後！","","","","","","","","","",""
151,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"舞蹈的每一個動作都是有其特殊含義的，
如果不能了解其意義所在，那就理解不了舞蹈的本質。","","","","","","","","","",""
152,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"你的激情不夠啊！
再來、再來、再來一組！","","","","","","","","","",""
153,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"將意識集中至指尖上，
讓全身的神經覺醒！","","","","","","","","","",""
154,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"打開、伸展、交叉……
對不起，請別和我說話，我需要集中。","","","","","","","","","",""
155,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"……你跟得上我的舞步嗎？
我的水準可跟別人不一樣！","","","","","","","","","",""
156,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"不去享受舞蹈是種損失！
來，將你的情感全部爆發出來吧！","","","","","","","","","",""
157,2,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"申請參賽需要<Value>IntegerParameter(1)</Value>金碟幣。
確定要申請嗎？
[所持金碟幣：<Format(IntegerParameter(2),FF022C)/>]","是","否","","","","","","","",""
158,2,0,False,0,2,0,False,0,0,0,0,0,0,0,0,0,0,"要進行挑戰嗎？","是","否","","","","","","","",""
159,2,0,False,0,2,0,False,0,0,0,0,0,0,0,0,0,0,"要進行挑戰嗎？","是","否","","","","","","","",""
160,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"這裡製作的雞尾酒廣受好評，
喝過的人都說它像一場不會醒的美夢，
那種甜蜜感、幸福感，絕對值得一試。","","","","","","","","","",""
161,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"我的接客之道與招待之心，
都是從這遊樂園的所有者——戈德伯特大人那裡學來的……
每當我看到眼前的這座雕像，都會變得更加努力。","","","","","","","","","",""
162,1,0,False,0,2,0,False,0,0,0,0,0,0,0,0,0,0,"哎喲，我可沒有偷懶哦！
這也是我工作的一部分，
至於工作內容是什麼嘛……就不能告訴你啦。","","","","","","","","","",""
163,2,0,False,0,2,0,False,0,0,0,0,0,0,0,0,0,0,"要進行挑戰嗎？","是","否","","","","","","","",""
164,1,0,False,165,2,764,False,0,0,0,0,0,0,0,0,0,0,"糟、糟糕了……
搗亂的小頑童變成了我的樣子在附近徘徊！","","","","","","","","","",""
165,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"請找到外貌跟我一模一樣的人，
對其使用這個特製煙球，讓小頑童現出原形！
注意不要和與我長得相似的人弄混……","","","","","","","","","",""
166,1,0,False,167,2,764,False,0,0,0,0,0,0,0,0,0,0,"我有一事相求，
有隻小頑童好像變成了我的樣子在附近徘徊……","","","","","","","","","",""
167,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"請找到外貌跟我一模一樣的人，
對其使用這個特製煙球，揭露小頑童的原形！
請注意，一定要跟我完全一樣才行。","","","","","","","","","",""
168,1,0,False,169,2,764,False,0,0,0,0,0,0,0,0,0,0,"我想要拜託你一件事啊！
有隻搗亂的小頑童變成了我的樣子在附近逃竄，
我希望你能幫我把它找出來！","","","","","","","","","",""
169,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"找到外貌與我一樣的人後，
就用這特製煙球好好教訓它一番，
首先，你需要先確認好我的外貌！","","","","","","","","","",""
170,1,0,False,171,2,764,False,0,0,0,0,0,0,0,0,0,0,"請問，你有沒有在附近看到和我長得一樣的人？
我正在找一隻小頑童，
你說它變誰不好，非要變成我逃跑！","","","","","","","","","",""
171,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"這個特製煙球你拿好，
用它的話就可以讓小頑童現出原形了！
拜託了，請用煙球砸向外貌跟我一樣的傢伙！","","","","","","","","","",""
172,1,0,False,173,2,764,False,0,0,0,0,0,0,0,0,0,0,"那個，金碟遊樂園的人委託我找一隻小頑童，
結果這隻小頑童變成了我的樣子逃跑了！","","","","","","","","","",""
173,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"請找到外貌跟我一樣的人，
對其使用這特製煙球，使小頑童現出原形。
確認好我的外貌後就去找小頑童吧！","","","","","","","","","",""
174,1,0,False,175,2,764,False,0,0,0,0,0,0,0,0,0,0,"在這金碟遊樂園混進了一隻會換膚的小頑童，
最糟糕的是它變成了我的模樣在附近徘徊！","","","","","","","","","",""
175,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"請找到外貌跟我一樣的冒險者，
對其使用特製煙球，讓小頑童現出原形！
注意不要對長得相似的人用這煙球……","","","","","","","","","",""
176,1,0,False,177,2,764,False,0,0,0,0,0,0,0,0,0,0,"哎呀呀，這下糟糕了。
有隻小頑童變成了我的樣子在附近徘徊呢。","","","","","","","","","",""
177,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"能不能請你幫忙找出外貌跟我一模一樣的女孩子啊？
對小頑童用這特製煙球應該就可以讓它現出原形了，
拜託你了！<If(PlayerParameter(4))>大姐姐<Else/>大哥哥</If>！","","","","","","","","","",""
178,1,0,False,179,2,764,False,0,0,0,0,0,0,0,0,0,0,"嗯……我有事想要拜託你啊……
能不能在那些奇怪的冒險者當中，
找出外觀與我一樣的人？","","","","","","","","","",""
179,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"有隻擁有變身能力的小頑童變成我的樣子跑掉了……
拜託你，找到後就用這特製煙球砸它！","","","","","","","","","",""
180,1,0,False,181,2,764,False,0,0,0,0,0,0,0,0,0,0,"那個，我有件事想拜託你……
其實，有隻小頑童變成了我的樣子藏在這遊樂園裡，
估計是想要捉弄別人搞惡作劇。","","","","","","","","","",""
181,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"請你找出外貌跟我一模一樣的人，
並對其使用這特製煙球，讓小頑童現出原形。
拜託你了！","","","","","","","","","",""
182,1,0,False,183,2,764,False,0,0,0,0,0,0,0,0,0,0,"你有沒有看到過我啊？
有隻小頑童變成了我的樣子在附近徘徊，
雖說是工作，但自己找自己實在感覺彆扭。","","","","","","","","","",""
183,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"拜託你找出外貌與我一模一樣的人，
並對其使用這特製煙球，讓小頑童現出原形。","","","","","","","","","",""
184,1,0,False,185,2,764,False,0,0,0,0,0,0,0,0,0,0,"嘖嘖，找不到啊……
有隻小頑童利用換膚變成了我的樣子。","","","","","","","","","",""
185,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"能不能請你找到外觀和我一樣的人？
並用這個特製煙球讓小頑童現出原形。
還請注意不要傷害到與我長得相似的人。","","","","","","","","","",""
186,1,0,False,187,2,764,False,0,0,0,0,0,0,0,0,0,0,"……變得麻煩了呢。
本來想抓住跑進這裡的小頑童，
結果它卻變成了我的樣子逃跑了。","","","","","","","","","",""
187,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"小頑童的外貌應該與我一模一樣才對，
請你找出與我外貌一樣的人，
然後對其使用特製煙球，讓小頑童現出原形！","","","","","","","","","",""
188,1,0,False,189,2,764,False,0,0,0,0,0,0,0,0,0,0,"該死！可惡的小頑童！
你要沒事也幫我找找那隻惡作劇的小頑童。
你說它變誰不好，非要變成我的樣子逃跑。","","","","","","","","","",""
189,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"拜託你找到外貌與我一模一樣的傢伙，
然後對其使用特製煙球，教訓教訓那小混蛋！
千萬別跟與我長得相似的人弄混！","","","","","","","","","",""
190,1,0,False,191,2,764,False,0,0,0,0,0,0,0,0,0,0,"我……長得有那麼醜嗎……
其實我在追一隻小頑童，可它卻變成了我的模樣，
結果我被我自己的樣子嚇到了，導致小頑童逃走了……","","","","","","","","","",""
191,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"自己找自己實在難受……
拜託你找出外貌與我一樣的冒險者，並對其使用特製煙球，
讓小頑童現出原形！","","","","","","","","","",""
192,1,0,False,193,2,764,False,0,0,0,0,0,0,0,0,0,0,"你聽我說……
有隻搗亂的小頑童用換膚變成了我的樣子！","","","","","","","","","",""
193,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"很過分對吧！
<If(PlayerParameter(4))>大姐姐<Else/>大哥哥</If>，拜託你了，找出變成我樣子的小頑童，
並對它使用特製煙球，讓它現出原形！","","","","","","","","","",""
194,1,0,False,195,2,764,False,0,0,0,0,0,0,0,0,0,0,"請問，你有沒有在附近看到和我長得一樣的人？
有隻小頑童變成了我的樣子在附近徘徊才對，
找了很久都沒找到，煩死了。","","","","","","","","","",""
195,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"可以的話能不能也請你幫忙找找那隻小頑童……
然後用這特製煙球教訓教訓它，
不過附近有好多人與我打扮相似，還請多注意。","","","","","","","","","",""
196,1,0,False,197,2,764,False,0,0,0,0,0,0,0,0,0,0,"哇……怎麼辦啊……
搗蛋的小頑童逃跑了……
而且還是變成了我的樣子逃跑的……","","","","","","","","","",""
197,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"如果有誰被惡作劇了，倒楣的是我……
求你了，請找出小頑童並對其使用特製煙球，
讓它現出原形！","","","","","","","","","",""
198,1,0,False,199,2,764,False,0,0,0,0,0,0,0,0,0,0,"哎……搗亂的小頑童還真是讓人傷腦筋呢……
本以為能抓住它了，可沒想到它卻變成了我的樣子逃跑了……
我已經不行了……","","","","","","","","","",""
199,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"請你找出外貌與我一模一樣的人，
並對其使用特製煙球，好好教訓小頑童一番。
還請仔細觀察我的特徵，找出一模一樣的人。","","","","","","","","","",""
200,1,0,False,201,2,764,False,0,0,0,0,0,0,0,0,0,0,"啊……跟丟了……
<If(PlayerParameter(4))>大姐姐<Else/>大哥哥</If>，可以的話請幫幫我吧！
我正在找一隻小頑童，它變成了我的樣子。","","","","","","","","","",""
201,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"小頑童變得和我一模一樣，請你把它找出來，
並對其使用特製煙球，讓小頑童現出原形！
拜託你啦！","","","","","","","","","",""
202,1,0,False,203,2,764,False,0,0,0,0,0,0,0,0,0,0,"該死！本來說捕獲一隻愛搗亂的小頑童，
結果卻被它跑掉了，還變成了我的樣子……
真是狡猾的妖異！","","","","","","","","","",""
203,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"抱歉，能不能請你找出變成我樣子的小頑童？
然後用這特製煙球讓它現出原形。
這附近好像有長得與我相似的人，還請多注意……","","","","","","","","","",""
204,1,0,False,205,2,764,False,0,0,0,0,0,0,0,0,0,0,"我剛要抓住小頑童的時候，它卻突然變成了絕世美女……
我仔細一看那位絕世美女，沒想到竟然是我自己！
看來小頑童是變成了我的樣子！","","","","","","","","","",""
205,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"請你找出小頑童，對其使用這特製煙球，讓它現出原形！
絕世美女有我一個就夠了！請不要手軟！","","","","","","","","","",""
206,1,0,False,207,2,764,False,0,0,0,0,0,0,0,0,0,0,"我正在追捕溜進這裡的小頑童……
結果它卻變成了我的樣子逃跑了……","","","","","","","","","",""
207,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"真是抱歉，能不能請你幫忙找一下外貌與我一模一樣的人？
找到了的話就對其使用這特製煙球，讓它現出原形。","","","","","","","","","",""
208,1,0,False,209,2,764,False,0,0,0,0,0,0,0,0,0,0,"我算是服了這搗亂的小頑童……
它竟然變成了我的樣子……
你能不能幫我找出小頑童啊？","","","","","","","","","",""
209,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"如果找到了的話，就對其使用這特製煙球。
如果真是小頑童的話，它就會變回原本的模樣了……
還請注意不要跟與我相似的人弄混。","","","","","","","","","",""
210,1,0,False,211,2,764,False,0,0,0,0,0,0,0,0,0,0,"總感覺大家在用奇怪的目光看我……
好像是因為有隻小頑童變成了我的樣子在搗亂……
能不能請你在它把事情弄大之前把它找出來？","","","","","","","","","",""
211,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"如果看到外貌跟我一樣的女性，就對它用這個特製煙球，
這樣它就會變回原形了，大家也就知道搗亂的人不是我了！
只是要注意別對與我相似的普通人使用這個煙球……","","","","","","","","","",""
212,1,0,False,213,2,764,False,0,0,0,0,0,0,0,0,0,0,"該死！可恨的小頑童！
竟然變成了我的樣子胡搞瞎搞！
請你幫我找出變成了我的樣子的小頑童！","","","","","","","","","",""
213,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"切記，要找的是外貌與我一模一樣的人！
找到後就用這個特製煙球砸它！
我要讓它後悔變成了我的樣子！","","","","","","","","","",""
214,1,0,False,215,2,764,False,0,0,0,0,0,0,0,0,0,0,"我在追捕小頑童的時候，它竟然變成了我的樣子……
結果我被英俊瀟灑的自己迷得神魂顛倒，
不小心讓小頑童跑掉了……","","","","","","","","","",""
215,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"不能就這麼放著不管……拜託你找出與我一樣英俊的美男子，
然後用這個特製煙球讓小頑童現出原形……
雖然我覺得沒有像我這麼俊俏的人了，不過還是要注意相似的人……","","","","","","","","","",""
216,1,0,False,217,2,764,False,0,0,0,0,0,0,0,0,0,0,"擁有換膚能力的小頑童變成了我的樣子在附近徘徊……
要是它以我的樣子做了壞事就不好了！
能不能在它做壞事之前幫我找到它？","","","","","","","","","",""
217,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"不知為何，有很多與我相似的人……我自己也暈了……
請你找到跟我長得一模一樣，穿著也一樣的人，
對其使用特製煙球，讓小頑童現出原形！","","","","","","","","","",""
218,1,0,False,219,2,764,False,0,0,0,0,0,0,0,0,0,0,"搗亂的小頑童變成了我的樣子在到處惡作劇……
這裡客人很多，我想抓它也抓不住……
請你幫我找出那隻小頑童好不好？","","","","","","","","","",""
219,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"它的樣子與我一模一樣才對，
找到後就用這個特製煙球讓它現出原形……
還請注意不要傷及到那些相似的人……","","","","","","","","","",""
220,1,0,False,221,2,764,False,0,0,0,0,0,0,0,0,0,0,"該死的小頑童，剛要抓住它的時候，它卻變成了我的樣子……
結果我被那高大的身軀所嚇倒……使得小頑童跑掉了……
它應該還在附近才對，能不能幫我把它找出來？","","","","","","","","","",""
221,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"請你去找出外貌與我一模一樣的人……
然後用這特製煙球使它現出原形……
不用害怕，看著壯那都是假的……","","","","","","","","","",""
222,1,0,False,223,2,764,False,0,0,0,0,0,0,0,0,0,0,"你有沒有看到過另一個我啊？
好像有隻小頑童變成了我的樣子在附近徘徊……
我想在它用我的樣子做壞事之前抓住它！","","","","","","","","","",""
223,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"它應該有著跟我一樣的外貌……
找到的話就用這特製煙球使它現出原形！
最近與我長得像的人很多，不要弄錯哦。","","","","","","","","","",""
224,1,0,False,225,2,764,False,0,0,0,0,0,0,0,0,0,0,"不好了不好了！小頑童變成了我的樣子跑掉了！
如果它在這遊樂園裡瞎搞的話，我就要破產了！","","","","","","","","","",""
225,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"必須快點抓住它才行，請你找到和我外貌完全一致的人，
並對它使用這特製煙球，讓小頑童現出原形！
哎呀呀，真是糟糕了，不快點的話！！","","","","","","","","","",""
226,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"咳咳！
這裡還有用煙球砸人的遊戲嗎？","","","","","","","","","",""
227,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"喵！
喵哈哈哈，好多煙喵！","","","","","","","","","",""
228,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"哎呀！
金碟遊樂園居然有這麼激烈的遊戲啊……咳……","","","","","","","","","",""
229,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"哇……原來如此……我知道了，
原來你就是大家說的那隻小頑童啊……
要是再這麼搗亂的話……我就把你交到妖異獵人手裡！","","","","","","","","","",""
230,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"……咳！
嗚嗚……有什麼事請動嘴不要動手喵……","","","","","","","","","",""
231,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"哇……這是什麼……
我知道了，是為了讓我變得更受矚目的活動吧！","","","","","","","","","",""
232,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"……呸，
原來還有這樣的活動啊。","","","","","","","","","",""
233,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"咳咳……
原來是為了看我受驚的這一幕，
所以大家才一直偷偷觀察我的啊！","","","","","","","","","",""
234,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"哎？哎哎？
……我做什麼了嗎？
真是嚇死我了！","","","","","","","","","",""
235,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"呀！
你向我搭話就是為了對我做惡作劇嗎？
真是過份！","","","","","","","","","",""
236,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"咳咳……
……這、這也是一種遊戲？","","","","","","","","","",""
237,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"哈啊！
……嘎哈哈！
竟然從正面向我扔煙球，真是有意思！","","","","","","","","","",""
238,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"嗯嗯……這是什麼娛樂活動嗎？
完全不知道發生了什麼，總之好厲害！","","","","","","","","","",""
239,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"哇！嚇死我了！
這到底是什麼娛樂活動啊！","","","","","","","","","",""
240,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"喂、喂！你這是幹嘛啊？
我什麼都看不見了啊！","","","","","","","","","",""
241,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"這是什麼味道？
看來不是普通的煙球啊……","","","","","","","","","",""
242,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"咳咳咳……
……從沒聽過還有用煙球歡迎別人的。
不愧是金碟遊樂園，玩法新奇！","","","","","","","","","",""
243,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"呸呸……
……嘿，我說怎麼感覺有人老盯著我，
原來是要對我惡作劇啊！","","","","","","","","","",""
244,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"發生了什麼……
總感覺大家都在盯著我啊……","","","","","","","","","",""
245,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"……你盯著我的臉看什麼看？
上面有什麼嗎？","","","","","","","","","",""
246,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"哈哈，金碟遊樂園還真是有趣。
……不過，總感覺有人在盯著我。","","","","","","","","","",""
247,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"偶爾來這裡休息休息也不錯啊……","","","","","","","","","",""
248,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"是我的錯覺嗎？怎麼感覺大家都在看我。","","","","","","","","","",""
249,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"總感覺大家都在注視著我……
哼哼，太美也是一種罪啊！","","","","","","","","","",""
250,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"這是怎麼回事？總感覺有人在盯著我……","","","","","","","","","",""
251,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"在這裡總感覺時間過得很快，
你也這麼覺得吧。","","","","","","","","","",""
252,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"都說這附近藏著一隻喜歡搗亂的小頑童，
真的有嗎？","","","","","","","","","",""
253,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"嗯！！今天要好好玩一玩！
哼哼哼，誰也別想打擾我！","","","","","","","","","",""
254,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"哇哇！金碟遊樂園……
我只聽過傳聞，沒想到這麼讚……
今天要玩個夠！","","","","","","","","","",""
255,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"難道說……我的舉止很奇怪？
要注意不能被其他人看出來我是鄉下來的才行……","","","","","","","","","",""
256,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"總感覺有人盯著我，好難受……","","","","","","","","","",""
257,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"這麼豪華的地方我還是第一次看見。
真是太棒了。","","","","","","","","","",""
258,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"今天我要痛快地玩一場！
不過從哪裡開始呢，真頭疼。","","","","","","","","","",""
259,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"哈哈哈哈哈！
這地方太好玩了喵！","","","","","","","","","",""
260,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"就算在金碟遊樂園玩一整天都不會膩啊。
嗯，接下來去玩什麼呢？","","","","","","","","","",""
261,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"真沒想到搗亂的小頑童潛入遊樂園裡了啊。
我好不容易玩得這麼開心，可別掃了我的興。","","","","","","","","","",""
262,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"總覺得自己被注視著喵。
……是我的錯覺嗎喵？","","","","","","","","","",""
263,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"雖然可能是我想太多了，
但總覺得大家都在盯著我啊……","","","","","","","","","",""
264,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"真是個熱鬧的地方啊。
既然如此，就算有妖異混入了人群中，也沒有人知道吧。","","","","","","","","","",""
265,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"總覺得我被人瞄了好幾眼。
究竟是怎麼回事……","","","","","","","","","",""
266,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"我總覺得有人在盯著我。
雖說我覺得自己並沒有做什麼引人注目的事吧。","","","","","","","","","",""
267,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"你、你也找我有事？！
剛剛就好多莫名其妙的人過來跟我搭話，還盯著我的臉看……
總覺得有點可怕……","","","","","","","","","",""
268,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"有這麼多好玩的娛樂設施，
究竟從哪個玩起呢，好糾結……","","","","","","","","","",""
269,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"啊哈哈，太開心了，笑得停不下來了！","","","","","","","","","",""
270,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"我說，你知道這是怎麼一回事嗎？
總感覺自己在被各種各樣的傢伙盯著看……","","","","","","","","","",""
271,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"難道說，我很引人注目？
大家終於發現我的魅力了啊！","","","","","","","","","",""
272,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"我感受到了奇怪的氣息……
難道有什麼不是人類的東西混入了這裡？","","","","","","","","","",""
273,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"好像有搗亂的小頑童混入了這裡啊。
別擔心，要是讓我發現了我會把它收拾掉的！","","","","","","","","","",""
274,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"嗯，這裡就是金碟遊樂園啊……
跟我聽說的一樣，是個熱鬧又歡樂的地方。","","","","","","","","","",""
